# arma0,arma1,arma2,arma3,arma4,arma5,arma6,arma7,arma8,arma9,arma10,arma11,arma12,arma13,arma14,arma15,arma16
2.116431437008540195e-01,-9.001624859392285405e-01,-1.160196524756326841e+00,-6.398836001583113609e-02,-1.885054678504940906e+00,-1.717048778332938674e+00,8.278833606284780045e-01,-2.081450753303819012e-01,2.385923815894704703e+00,-2.775832172492516126e+00,4.656890520236197650e-01,2.277057220904012080e+00,2.386013989061819274e-01,-2.833761775068793787e-02,-1.627350236888048585e+00,-2.780435721855252784e-01,-1.619540488159457503e+00
1.334097067971107275e+00,1.101588882912837297e+00,9.704369185536785292e-01,-1.696247055284583194e-01,2.077942809169649685e+00,1.471270820752593744e+00,-3.727393771881909457e-02,8.629653884393936325e-01,-2.242533916514246606e-01,-3.589060133729187640e+00,6.270618839959296587e-01,-3.590684834183420771e-01,5.393578337833437875e-01,4.672405897676323305e-01,-3.556433065245445668e-01,5.828200711485399532e-01,-8.922409413970271430e-01
4.248518727447362364e-01,1.140651871407624141e+00,-1.512851203528512212e+00,-6.103419317592304605e-01,-1.864251756646672309e+00,1.084090840544470913e+00,-2.107527087928855902e+00,-4.124418590196892720e-01,-6.716565950140838126e-01,-1.704381480936119964e+00,1.518268991220022679e+00,-2.369426203366374328e-01,8.432988216843539941e-01,1.302168604907125715e+00,1.117785588820086939e+00,-3.268278818234235938e-01,-2.476775924574140531e-01
1.092589770818967798e+00,-4.030067336310217407e-01,-1.118163254891845648e+00,1.312729040380485879e+00,8.650228767822659703e-01,4.837126607810945389e-01,-6.299069796066241178e-01,-5.625987325470255263e-01,-2.757693239489453774e+00,-3.917745294171396386e-01,-2.444836451568133118e-01,1.246022814654029531e+00,-1.815486718681878830e+00,1.312969841974123364e+00,1.756622259731144275e+00,4.922620084147886210e-01,9.634008573804559994e-01
-2.822397618520590054e-02,-1.756435983568488679e-01,2.090196558871138865e+00,-1.274878256449356373e+00,-1.211525973692364255e+00,-1.708705012239769783e+00,-1.219100866189123111e-01,6.971993587011096061e-01,1.753468126158123752e+00,-4.647826361569237230e-01,-1.595472439882723137e+00,-1.389081536245264203e+00,6.257440289778946063e-01,8.142785954162237161e-01,1.454572613315677998e+00,-1.853338213198551632e+00,-1.420167371933759859e-01
-7.112481436406217217e-01,-4.426037738789279780e-02,1.434757558956289536e+00,1.439556715892499339e+00,2.409800331362688564e+00,-1.054089083302766738e+00,1.181193871204285983e+00,2.152691517745918270e-01,7.264823861898758173e-01,-4.332440469858809262e-01,2.561646909717171239e-01,7.924661862029216408e-01,5.181818025570003039e-01,4.586200043632948642e-01,1.478997862433354848e+00,-1.267518065874905897e+00,8.991001836389508339e-01
-4.570082285041172088e-01,-5.065952962013119398e-01,2.513636091436671771e-02,-1.748029729711481295e+00,-4.898978153036050998e+00,1.998357737478157814e+00,1.140863482414175234e+00,-2.886224348644524706e+00,-1.059541015660897312e+00,5.553749357283688237e-02,-1.407756407494484163e+00,1.647452665810777095e+00,-1.080720564852996723e+00,-1.119248460583971427e-01,2.909329152461139323e+00,-7.336274689319782771e-01,6.524017032261579807e-01
6.289170243496972068e-01,2.214536632198379207e-01,8.655924878312382109e-01,2.485732552808082474e+00,6.809240294349033107e+00,-6.219667166967050020e-01,-6.868043999535117239e-02,2.740658455316001607e+00,2.624763540972882003e-01,9.195887680235416139e-01,2.550783947520103290e-01,-1.249084071496164627e+00,5.455681149669140417e-01,-1.150856029604474973e+00,4.749553404335080664e+00,-2.804847062797771073e+00,1.533606251834259915e+00
-1.612759146254961307e+00,1.232615047763288896e+00,-8.240254419484578374e-01,-2.814755910743822032e+00,-6.420967864829289162e+00,-2.053415359032793930e+00,1.501549130678177524e-01,-1.615565760806083162e+00,1.230128053821226919e+00,-3.440850555303545111e-01,-6.224108162228737529e-01,-2.085010184269295852e+00,8.767393102704170715e-01,-1.228442997547848137e+00,1.870063985594693445e+00,-2.019850864049856920e+00,-1.249518785829536460e+00
1.175399540416545596e+00,2.269207622738782237e-01,8.549154696575473888e-01,3.099334041155370478e+00,6.551228696895794457e+00,-5.844295157245664729e-01,1.869320109953346964e+00,-9.246629620573750818e-01,-2.257812664500441713e+00,-1.294247493882154654e+00,-5.254864961093365094e-01,-8.319056343678444820e-01,-1.263028799113925293e+00,-1.634130821667832523e+00,2.353246970159820872e+00,-1.209574182577024537e+00,-4.685832573915688082e-01
-3.760950609714979187e-01,1.457515172958365968e+00,-3.299992594485245956e-02,-1.141858334109328466e+00,-5.978839146337297628e+00,9.458388985294069462e-01,-1.970589588198981279e-01,-1.266456096879671200e+00,3.162267537286111541e+00,-1.164802151625720095e-01,4.743959891700980647e-01,6.158282266640781044e-01,-5.572160322876387184e-01,-2.305142920894504677e+00,2.339377420547373188e+00,-9.248919497977013959e-01,-4.651516412916903431e-02
4.879401878228279976e-01,3.663511001841660009e-01,9.244618775241721931e-01,1.236305913866347250e+00,5.783083385677092458e+00,8.967990105187340077e-01,-1.837295434646721570e-01,8.524765864732598564e-01,-4.280614622863817331e+00,1.529533759214047439e+00,-6.023557252963916975e-01,2.876926294907228843e-01,-2.115842275714867604e-01,-2.307671488412578409e+00,3.083242724999030848e+00,-1.557211195736418752e+00,-3.950568256847425408e-01
-1.728345257232237753e+00,4.876185364659366694e-01,-1.213617716096279331e+00,-1.476795962725571565e+00,-7.301317664573765853e+00,-8.529745689302521416e-01,-1.956855077424681344e+00,5.391601535128662803e-01,4.084405529261695200e+00,8.963736817691518866e-01,-1.078051980946264643e-01,-2.598673059081567094e-01,-1.785097937884061459e-01,-2.910252037154115179e+00,4.054386765306754015e+00,-1.571550058525639892e+00,9.362229095563492365e-01
-1.186392060843635798e+00,-2.961668971729178867e-01,2.314881851693427528e+00,1.879661085757717842e+00,6.861808524705654833e+00,1.615628178253605718e+00,1.746030334704900405e-02,-9.912327410872345812e-01,-2.064065534029772220e+00,-2.338426058345932090e-01,-1.074726814881304948e-02,4.097016840468901688e-01,4.599085422658407696e-01,-1.819165561984442014e+00,3.693526426073320046e+00,-7.833018228436395836e-01,-9.957028513513062062e-01
1.767055619772843755e+00,-2.306658677512901379e-01,-2.633712455986332746e+00,-1.271896533827867604e-01,-6.456575277948673808e+00,-2.231365799937012895e-01,1.561664882212517425e+00,1.980124217007061205e+00,9.463830831169001145e-01,9.262711805444612256e-01,1.137664101940232486e+00,3.358672678199540185e-01,4.370549605843974117e-01,3.824560636661015200e-01,2.708121416718381802e+00,-1.255072593992887509e+00,3.551475399044517478e-01
6.054329988808256902e-01,-6.296223922742177903e-01,1.430928415816965948e+00,-2.687063572274168699e+00,5.873886324176364582e+00,-2.306175151178973426e+00,-3.497628241884242484e-01,-6.607042437699106596e-01,-7.442923447972520368e-01,-2.031664739185770063e+00,1.164000019916131778e+00,2.195949310171371460e-01,2.763332397255425787e-01,2.170185767962407475e+00,2.093396464263145074e+00,-2.018673465634241104e+00,-4.118373594545646776e-01
2.107853824133194998e+00,-7.934714239614647502e-01,-2.334529385420263115e-01,2.957079669615981121e+00,-4.743892374253722011e+00,1.508036797645149751e-01,4.488713534567816410e-01,1.798412657019402561e+00,1.736942950113063322e+00,-1.909276695877846430e+00,9.219762612345649977e-01,1.913951146683049886e+00,7.886726670551947871e-01,3.764691188206326089e+00,2.099753713625764906e+00,-2.943887093897944673e+00,2.001081425702586625e+00
-1.829184180143367255e+00,4.781629247769085822e-01,3.431323960523104954e-01,-2.572082889381944959e+00,4.166664659232315771e+00,-8.518381371611635222e-01,-1.652996138128686454e-01,-1.246287495775247001e+00,-3.181221931770866540e+00,-2.861036009249107170e-01,1.317846171379196685e-01,4.688899192695166196e-01,-1.552671374396677573e+00,5.091377818110614406e+00,1.625563062705166040e+00,-3.992003836682725293e+00,-5.234394454707388955e-02
-5.258890925560678609e-01,1.971563475627375661e+00,-4.525730199984090429e-01,3.044825307016024496e+00,-3.764399924772167338e+00,8.160474496225618157e-01,-7.664606794485965269e-01,-3.526558358993666098e-01,7.139552908446087365e-01,-1.417623035399475206e+00,3.874075402837162119e-01,8.738548471775954285e-01,-1.251251058933806615e-01,6.411205585011284569e+00,8.759876661141656751e-01,-1.716022130313129113e+00,8.067236390322647388e-01
-2.124580658074677331e+00,2.230623518472167444e+00,1.570054143896937981e+00,-2.754620060817878802e+00,1.996952115799365934e+00,5.450996356583408531e-01,-5.476157177879823479e-01,-1.646729504214822781e-01,1.630639829058811774e+00,-7.301729956074344274e-01,2.343853042813853982e+00,1.653188150849339566e+00,9.113527717887154322e-01,7.392935329682225998e+00,2.050401214401551986e+00,-1.318462409138452696e+00,-4.777451172582249939e-01
2.342206852314006327e-02,-1.301069050481879485e-01,-1.967644209395674526e+00,2.650502701670180983e+00,-6.125938335324150330e-01,3.184636201220362173e-01,-1.439302435137429503e+00,7.137227451853678240e-01,-5.741356401185109259e-01,-8.492524058376518248e-01,1.966932287314037353e+00,2.251932279542447068e-01,2.890428671132071470e-01,7.569160843302626951e+00,2.505982436961224025e+00,-9.444607476127723222e-01,-1.001801845848425243e+00
-8.789743558362425047e-01,9.926552041101364132e-01,1.572521536413314491e+00,-2.534126978926360962e+00,-5.290579400503467866e-01,9.532780932114726102e-01,3.627750838590907412e-01,-1.082007767222360473e-01,-5.760112542106146094e-01,-1.899843925850073667e+00,4.334227773009414197e-01,-4.814469423813398374e-01,-1.098113339366555863e+00,7.312978703670805380e+00,7.118075923887003942e-01,-1.964817758182125784e-01,-1.486242756942696586e+00
1.060830520629238105e+00,-9.102489209179578378e-01,-2.666264709690001844e+00,1.138960953974894386e+00,2.013890427571187747e+00,9.049034187824037678e-01,1.991701207202492441e+00,2.425558794228049320e-01,1.211668057062541326e+00,-2.149407450362724958e+00,-1.529273088220632237e+00,1.076070340472740083e-01,1.156378336402143159e+00,6.546528093518912073e+00,-1.682588160378714615e-01,-1.061552576364554579e+00,-1.316343770561068105e+00
-9.936995427090693500e-01,3.084497708563859741e-01,2.243855812719682596e+00,-1.588101431629344251e+00,-3.107152570172616812e+00,8.196878345101608065e-01,1.074246087421417473e+00,-7.108832088529215554e-01,-1.697530475005604167e+00,-5.003772256191703072e-01,-1.295784304084700356e+00,-1.988109228478592838e-01,8.177573585259050315e-01,6.469925831758928325e+00,1.067136970235923465e+00,-1.682222638372987689e+00,4.671102303202039896e-01
-2.273002544699581851e+00,-6.821310791200759782e-01,-3.471327370425184355e+00,1.493820751300402927e+00,4.111723666772451047e+00,-1.540311719906919619e+00,1.381080051871664383e+00,4.729272646119826451e-01,1.673731120517927495e+00,1.399809507311115642e+00,-1.177964146803826218e+00,1.815297511338735958e+00,-1.302742736668220047e+00,7.051446857182457784e+00,1.988501402809424334e+00,-1.479257736529918432e+00,-1.330143515664806431e-01
6.844822866708369924e-01,-9.106062555086903432e-01,2.767852064345156293e+00,-4.119876288536671316e-01,-4.079204463966872751e+00,1.582064083785447828e+00,1.378351687963742744e+00,1.931747453652899793e+00,3.380506299800923875e-01,1.341939185971495085e+00,-1.438605690389560987e+00,-3.021268334275583611e-01,2.062801957000724329e+00,7.979738907826400940e+00,1.787854395483225556e+00,-1.542063852572842286e+00,-7.002004854666811218e-01
1.420800499343232159e+00,4.294345234072175499e-01,-3.207362016711439612e+00,1.030629438440524126e+00,6.226251603799623169e+00,9.148496437280805305e-01,-1.681577252389754085e+00,3.860264274329117118e-01,-2.488926254643627711e+00,-3.623643448595763039e-01,-2.741164631249791483e+00,-2.874475575855570120e-01,-1.214167592763917058e+00,6.664355308953317625e+00,1.629113171603564281e+00,-1.279978144954738273e+00,-1.724559135258089348e+00
4.456028488068273230e-01,1.771600119465824186e+00,3.149208113258237240e+00,-1.266746587791883094e+00,-8.776291549387861934e+00,-5.353522758938180637e-01,-1.213563791343761800e+00,1.042484449667100410e-01,2.875190852540252529e+00,-1.042128063068563648e+00,-1.261206959177626263e+00,1.143370194425317621e+00,1.209455286580863209e+00,5.044818624048684974e+00,-7.000061711859257851e-01,-4.483613292759774938e-01,-1.260852091881948356e+00
7.431665439525093897e-02,7.047576030310613859e-01,-2.476507617466247257e+00,1.469667036258577975e+00,8.446505545698089534e+00,4.292449886125371261e-02,1.043021135972497376e-01,-1.161502144662446279e-01,-2.883781863184168071e+00,-1.178310863484688165e+00,-2.553672449770365005e-01,-7.327996060595136640e-01,-3.023507013303416091e+00,5.314152823582654506e+00,-1.698273589040859122e+00,3.363206132424096939e-01,-7.237089205744845488e-01
-6.703916548421879895e-01,-2.687653470411683482e-02,1.957507861311980291e+00,-7.979793052675572262e-01,-6.688448941917985557e+00,-5.763149912554182963e-02,5.076459180058615628e-01,-1.462367150174783692e+00,1.644926171869286691e+00,-4.776541481180485160e-02,1.699005090468440615e+00,-1.415490649190132011e+00,1.795020704187477500e+00,5.973368046071121817e+00,-7.165483416625796353e-01,7.576783506200459595e-01,-4.174215234998868151e-01
5.324227640796901362e-01,-7.149297756584542807e-01,-2.771120454919468123e+00,2.015912454919479568e+00,4.688945318449476929e+00,7.579362699132090597e-01,-2.043249096157803146e-01,1.340045481579812181e+00,4.209195412207983322e-02,1.018830610610314213e+00,9.717980992468139290e-01,-7.705970593157499549e-01,-1.580627149781000274e+00,6.555836804148556851e+00,-1.516928993358722666e+00,1.061524419050529300e+00,8.770811500284352302e-01
-1.003917498073692433e-01,-8.939817465465408342e-01,1.939593599172581451e+00,-2.576871567740602220e+00,-3.948779667186672171e+00,-4.049887215383964900e-01,-4.425298658944650243e-01,-1.923177508211692199e+00,5.537846582119685390e-01,1.426250189203366769e+00,1.279970342270659645e+00,4.597902262046422717e-01,5.215787613440437953e-01,5.607811783121595894e+00,-2.301945474759123478e+00,8.852139200245119355e-01,-1.509541115948461965e+00
8.794800939470023282e-01,-5.681117031674247642e-01,-2.667425557866271113e+00,1.270470617829228654e+00,5.608285396296500025e+00,7.569028910100901175e-01,-4.629756805656286001e-01,4.545213941906028898e-01,-5.718952386444748903e-01,3.692153223180251853e+00,1.406006371522128262e+00,-1.094446007395983855e+00,5.500827816253588409e-01,3.474486313666681259e+00,-4.556721402203991467e-01,1.184046798669315059e+00,1.140256721391573302e+00
5.603600546836375040e-02,-1.778840602992154185e+00,1.400825162237801402e+00,6.896531084091841457e-01,-6.251669867240719825e+00,2.750244454351746803e+00,1.117718348766869152e+00,2.994977127546584850e+00,-7.322284889385207718e-01,2.200322879050677916e+00,-1.717523460043614003e-01,3.680133997397204149e-01,4.941000793552133286e-02,1.600198376638749753e+00,-9.191102833163260488e-01,-1.462600541768264151e-01,1.961431199300328609e+00
-1.265227266924046745e+00,-1.471159513175132272e+00,-4.006460215555087689e-01,2.710515222565745841e-01,6.436147409057342728e+00,-6.217080005723796265e-01,-1.825423291790075453e+00,-1.996371753563702223e+00,7.930096651131099961e-01,-2.766481248388066860e-01,-1.573266753029548992e+00,-9.417168753931157155e-02,8.528444935072948541e-01,1.911923058395460062e+00,-2.307168177557285205e+00,8.993600942355999273e-01,-2.229761629382471244e-01
8.782744435600167154e-01,-1.207592759383723013e+00,-4.374308246520774990e-02,9.836070286028530951e-02,-6.791992857518276416e+00,-3.653555191784096934e-02,-2.150884240703525019e-01,7.779664228788886193e-01,-8.277401382434274035e-01,2.362226806573057003e-01,-2.090973040937468941e+00,-1.711592064790474765e+00,-1.605695174009468928e+00,4.466197355104633893e+00,-2.671370047148571292e+00,-1.619875889470543395e-01,7.017476007684549932e-01
-1.722895783161819017e+00,1.041449815310825922e-01,-1.945789702776874242e+00,5.158487590607205853e-01,5.636736258872272920e+00,-4.975976497115603969e-01,-3.921375043436495234e-01,-1.035067126124126657e+00,1.447174847644493445e-01,-3.781195823881927653e-01,6.912504509182457735e-01,-2.190970351138944672e+00,2.973083399238801716e-02,5.354560557660676068e+00,-2.287200293419012542e+00,-1.669619734648431775e-01,-4.235455421692267408e-01
-6.972638806134128231e-01,1.277383311240595898e+00,9.536476253467436326e-01,-3.385090311905043503e-01,-3.624944931237591206e+00,-1.468443314068935024e+00,1.287742679007542135e+00,-3.734106294189915021e-01,9.862888734875036034e-02,-2.398538638298606251e+00,2.218355775263598062e+00,-1.242388341105353788e+00,-5.176901546654331110e-01,3.840277325081049575e+00,-2.214144669296807866e+00,2.106684471128529856e-01,9.325970628491007108e-01
-1.808829813449988944e+00,-8.108951604220936416e-01,-1.366309493949613874e+00,-7.042657233206979228e-01,2.675382504325720667e-01,2.642875819769429757e+00,2.680579975755754268e-02,1.893318382597470872e-01,-3.390848278348983502e-01,-1.592868501489689947e+00,1.727645248538411504e+00,-1.032808840940206974e+00,6.922664646247589371e-01,2.354453792564655146e+00,-1.296708064820002004e+00,7.050733696320625743e-01,7.507642267174614165e-03
-3.847915140670292167e-01,-4.690110458488715439e-01,1.524689962485154870e+00,-2.429409515641420825e-01,6.142116806159940712e-01,-4.247123739421359012e-01,-1.661909193252433248e+00,4.997859677259767208e-01,9.384838389994507590e-01,-2.930597672150057620e-01,7.313609339410809262e-01,-1.243913124099548684e+00,8.553264418518280454e-01,1.478456147365234674e+00,-9.783303717296782942e-01,-1.853219897526336979e-02,3.904918890074887683e-02
1.032216982854054166e+00,2.951073630707244932e-01,-3.044396209007541598e-01,1.311468079407517529e+00,-7.635666622385919311e-01,-2.405141639793359598e+00,-9.852190078800128203e-01,-1.765629468024941584e+00,5.833410043212452489e-01,-3.728669087694425621e-01,-2.025025504884293004e-01,-7.702158544131628704e-01,-5.264966498496885805e-01,1.090437837469815818e+00,-8.880663925968584893e-01,-7.706364000391070501e-01,-4.100952036945730295e-01
-1.857713564637848203e+00,1.074533359062187943e+00,-7.180868095092096670e-02,-1.887429713541125986e+00,4.169875116271661852e-01,-5.649011921941748948e-01,-8.544886568688291328e-01,2.524024126063365792e+00,-1.235832628561285951e+00,-8.540512619291321106e-02,-7.724913315205996778e-01,1.616629924568433019e+00,2.072770062641603239e+00,1.650432096880172672e+00,-9.228445271059588784e-01,-4.296119091927140254e-01,3.586381914581655145e-02
-8.302065203426529649e-01,1.405683392499483597e+00,-1.365445199577249191e+00,3.730905668527510599e+00,-9.769118788664671316e-01,1.016701542640926936e+00,-1.091754891472841216e+00,-4.708349219799996543e-01,6.648085589314475241e-01,1.287368223654234534e+00,3.074387759849843693e-01,-4.305569443429499987e-01,-1.888147679321171557e+00,6.747806929887003591e-01,3.065168613123311347e-01,1.366314462068579649e+00,-6.490798410086396908e-01
8.822267370072877091e-01,5.296071196480335308e-01,2.754542780860122608e+00,-4.208036677306394857e+00,2.549705518246130787e+00,1.262434530519352727e+00,-6.278230406066129810e-01,-1.233621605918991282e+00,-7.432479420728119734e-01,1.875940681625411610e+00,2.045894916220445392e+00,-7.364387033895505308e-01,-8.578192167632787968e-02,-8.594154257181153556e-01,1.223540161997976661e+00,2.192841608694845235e+00,1.199116773363405830e+00
1.401508308920445423e+00,2.345613251712468372e-01,-1.329142678359071184e+00,2.289572366100473655e+00,-2.546882860760044220e+00,-1.465843747505805872e-01,5.697086836773181950e-01,1.617622990928896609e+00,-5.434236728304692177e-01,-6.885643804190377804e-01,3.239783807567572893e+00,-9.248390852573616927e-01,-9.960862444178127939e-01,-3.452231038621063952e+00,1.578483780916306589e+00,-5.034228101059325944e-01,-1.479635605381921071e+00
1.476882042337507861e-01,4.663804575050283785e-01,3.197357563635118805e+00,-2.540988389780569623e+00,2.489487063551320212e+00,-2.071467255018035747e+00,-1.074986226040219650e+00,-2.439359176031353771e-01,9.045931747815092461e-01,-1.234125414469183557e+00,1.162964797291630603e+00,-1.769421230621951002e+00,1.887786643350494398e+00,-3.768037413145146175e+00,-1.224244804726544178e-01,-6.192151400535228500e-01,-8.993590390718381178e-01
2.108358459012012798e+00,1.866861393726837237e+00,-3.795567639798303361e+00,4.065809068894842504e+00,-1.740365258917359492e+00,-4.266567184391426792e+00,-9.872816571794700291e-01,-3.285332339352801112e-01,1.284918572713770468e-01,-6.562166045075088494e-01,-7.336064356686803345e-01,1.129676646308874099e+00,-1.593303386417800338e-01,-3.395319856116442381e+00,-2.112774750724743522e-01,1.312781848830669729e-01,-1.320419850428088682e-01
-6.177694709965186187e-02,-5.529004031772971617e-01,4.278338073087819993e+00,-3.299340206739659997e+00,1.639218969029868633e+00,-9.714773726003662624e-01,-6.423463163416793797e-01,-8.858676957714445299e-01,-9.815661254425321613e-02,-4.671031339534021942e-01,-2.861287790182980850e-01,-1.022187185372593232e+00,2.308548170256832677e+00,-4.914452943137048280e+00,1.026526828701538996e+00,-2.937172813491573109e-01,1.456037018959229767e+00
-1.674870753911295251e+00,-9.971641816720929752e-01,-3.041487400169209376e+00,3.385136167361738391e+00,-2.323472799523839782e+00,7.348240875768560221e-01,-6.161160835319381968e-02,1.620707141922975714e+00,3.074768300655054132e-01,-9.030147112165325396e-01,-4.616559365415235927e-01,-4.150022307605535921e-01,-1.710086343762386552e+00,-4.865516835593215461e+00,1.988912938059176128e+00,-9.507121303071969232e-01,-7.219109822427136613e-01
1.198251191189686829e-02,-6.414852199444538439e-01,3.091158181961089824e+00,-3.729039473716744268e+00,1.782434106211699287e+00,7.892138690332521911e-01,6.189799255788964727e-01,1.161188036845193228e+00,-2.568162028774719552e+00,2.137988721774464196e-01,-2.943426718664898800e+00,1.267145956956089448e+00,-1.547284556967185143e+00,-6.000770676323241126e+00,3.737778309266980958e+00,-4.708365872450381850e-01,-1.580734131513372942e+00
2.457554000398778804e+00,7.623079671551413750e-01,7.573089546472160372e-01,2.805686725542183790e+00,-1.197872692725856725e+00,1.822495596187914124e+00,1.744609446765921501e-01,-6.975886508290541910e-01,2.699734679778010626e+00,2.644243812986829756e+00,-1.198571404439251031e+00,1.171227259275407384e+00,4.788873929442745703e-01,-7.669620082066663791e+00,2.838751583901240494e+00,-2.108217277327184114e+00,5.428561848652706523e-01
-1.701144004109407470e+00,-1.687827107571343299e-01,2.716178363216320557e-02,-3.356417306128337330e+00,6.884941458894207056e-01,1.574585675134648532e+00,7.532877084272869561e-02,8.551920073974342840e-01,-1.187401416931352927e+00,1.397895569583260222e+00,-5.047947957993007551e-01,-1.513509027526727779e+00,-3.456090492885249277e-01,-8.745787385717891382e+00,3.944499148095468311e+00,-2.721536629194235335e+00,-5.552253889267128040e-01
3.373254882538032073e-01,3.719491169450580559e-01,-2.030617549260759880e+00,4.835778056995500229e+00,8.610992937287844651e-01,1.365113076895697608e+00,-8.867409065991636863e-02,1.427146420553295769e+00,1.360070381358356117e+00,6.456971482211248947e-01,-6.684041294930015420e-02,-1.623466582401401181e+00,1.533227587773400291e-01,-8.448081641303316403e+00,5.269925808083815610e+00,-1.782344683954364850e+00,-7.249571638150490438e-01
4.006658042833706745e-01,4.479179676870074234e-01,2.826183128846264214e+00,-4.884158556949888208e+00,-2.583105342501414992e-01,-8.679804894815934535e-02,1.309286311087582533e+00,1.487556885981156540e+00,-2.031070581479744508e+00,7.185159652603356761e-02,2.999728082648636315e-02,-8.229363011954953233e-01,-1.062831550695786387e+00,-5.163381383575141648e+00,4.759517964473802820e+00,-9.272726263818036330e-01,-1.194851067301087449e-01
-1.198834559731470906e+00,-1.271336257311465323e-01,-2.651068346162242850e+00,2.485689093229999536e+00,-3.391526828859204867e-01,2.414586163000065344e-01,-1.001750304774641664e+00,-4.627652857684116938e-02,3.458428572868610384e-01,-7.953793406624820594e-02,8.329181104540556158e-01,-3.007826302532395357e-01,5.960383637224365705e-01,-3.427278192149028957e+00,3.497936847789446801e+00,9.718619200967746341e-01,3.256697505809728055e-01
-1.293577120721524309e+00,3.391616267223682701e-01,1.426810854667571071e+00,-1.442267959098797014e+00,-2.651927020901683196e-01,-1.957434005148505074e-01,-3.335428547354277184e-01,4.652176695152663854e-01,1.919247288821982478e+00,9.921836206206136044e-01,9.718269688657573679e-01,1.382828914501402551e+00,9.865536844929768678e-01,-3.008953890561544942e+00,2.996594352705473696e+00,-1.637794120352760396e+00,1.821752210555453111e+00
-3.177362777777885117e-01,-2.255465877327392232e-01,-1.526656098807287032e+00,7.391161003784447736e-01,2.236889199159406427e+00,-5.959947030943074653e-02,3.982252837238767218e-01,-3.902221357813965841e-01,4.164324871641551518e-01,-1.137924338497885435e-01,-5.252471596598917714e-02,4.411559707256237917e-01,-1.516818378380100141e+00,-1.864275431368326075e+00,4.040243322611779320e+00,-7.120368432252536239e-01,2.134496130595999949e-02
-7.961615289265627782e-01,9.955786751058288697e-01,2.046010797212253429e+00,-7.941990416428450494e-01,-4.645853159440079594e+00,1.553830685057120853e+00,9.337965807797482531e-01,-9.614043158512095011e-02,-1.651138044678239769e+00,-6.829514822512637862e-01,2.701378330829974916e-01,4.900214899414783165e-01,1.284933651582050196e+00,-2.589290024661898837e-01,5.483185177238290464e+00,-1.339706493322191605e+00,4.116011406617307855e-02
1.001486080987415983e+00,4.565637635361336488e-01,-1.786065413477412545e+00,1.994168957681984544e+00,4.148782883326773252e+00,2.363953487060545200e+00,-2.306527356862373423e+00,1.204637550126367529e+00,4.223648649955195622e-01,4.293489716124506694e-01,-2.087311302227722098e+00,1.202076934734389368e+00,2.844566687389693538e-03,1.540981173826080575e+00,5.599727212679335153e+00,-8.636063458260667680e-02,-3.108275729163097467e-01
4.588708811146700040e-01,-1.362058149961683506e+00,1.027374382963776700e+00,-4.220909405653953783e+00,-2.998096462932710260e+00,-3.849895393031744772e-01,-2.251335779324753705e+00,7.603027505742810943e-01,4.005688716592587517e-01,2.577117237621950885e-02,6.417733206424502956e-01,-7.624722182410216265e-01,1.766874192966242596e+00,2.916902666708630854e+00,4.630759254055114127e+00,-4.233061505506562350e-01,-8.888041665746834186e-01
1.734173533632539232e+00,-3.875544747206419172e-01,7.397016541613641305e-01,5.257219312266168565e+00,2.510934770171140862e+00,-7.435587888189866268e-01,6.696907646708681883e-01,-1.082769454233274642e+00,-1.192930277892099156e-01,-7.667619891424017897e-01,-2.618187997114496124e-02,-4.676862517786328777e-01,-2.076956025277451268e+00,3.099857465787868804e+00,4.220265365856410433e+00,-1.667373813587206488e+00,9.848728278031872174e-02
8.885289652241361580e-01,-5.559994994668142620e-01,8.726647800946630840e-01,-4.672965197412251470e+00,-3.016516514148778860e+00,-4.238478764904854978e-01,-4.509360534076158888e-01,-5.686561470095949922e-01,-1.614999044141906204e+00,-1.834796785470151015e+00,1.686938347427241747e-01,-1.633279007685843054e-01,1.753720973958305673e-01,7.295987513035229188e-01,3.775862674783646344e+00,-1.567913755723543412e-01,1.500781117164810274e-01
-4.989524680630110232e-01,-1.242986274712126527e+00,-3.341668435381717206e-01,1.287873729217069663e+00,2.276981457565157463e+00,-6.480730142982185082e-01,-1.084210953987105430e+00,1.389183712073541077e+00,-2.168923868665666443e-01,-2.147059397656941204e+00,-1.186484944876929237e+00,-1.410920046044153331e+00,-7.512676614591100588e-01,2.712320746053750176e-01,3.184768680533988316e+00,9.020128065488381974e-01,1.965958000069040201e+00
-1.094843910153059818e+00,9.794066931766518547e-01,-7.729764387114865798e-01,-1.307617313873344234e+00,3.938658968304376007e-01,-6.889848257350675853e-01,-7.773769396511066576e-01,-1.734029882639133602e+00,1.607130590798664160e+00,8.132922142829978052e-01,-1.117112786731643492e+00,-3.737256174033112832e-01,-4.591202054066009230e-01,2.868521240209372714e+00,2.089975237462618818e+00,9.566211746664574633e-01,5.284392678260761006e-02
5.680479949921317662e-01,-5.642235243775487463e-01,1.060454008871314358e-02,5.516055520980660543e-01,-4.736094594315911621e-01,-6.209702169772501890e-02,1.384669989159128811e-01,-3.288573532708871650e-01,1.543004950830233479e-01,2.630723290921576307e+00,-9.970947277336692505e-01,1.075724423847929101e+00,6.699378951867815957e-01,4.546376402191277144e+00,1.644946137318672008e+00,-2.688361070193063806e-01,2.241764904612079334e+00
