yfun0,yfun1,yfun2,yfun3,yfunsqrt,yfunsin,yfunsins,yfunexp,yfunlog
5.000000000000000000e-01,4.944944944944945076e-01,2.445248050853656430e-01,1.209161698820526848e-01,7.032030250891235790e-01,2.903180135656345251e-01,8.925340392169083259e-01,3.454872270464495049e-02,8.980390524884935832e-01
5.000000000000000000e-01,4.954954954954954860e-01,2.455157860563265959e-01,1.216519660639456130e-01,7.039144092114435480e-01,3.132662614827901315e-01,8.913092275161935696e-01,3.477981698102641794e-02,8.983318448990507132e-01
5.000000000000000000e-01,4.964964964964965199e-01,2.465087710332955484e-01,1.223907411736882833e-01,7.046250751261243783e-01,3.366812464971877250e-01,8.937644127268408178e-01,3.501245703277658383e-02,8.986240464062588140e-01
5.000000000000000000e-01,4.974974974974974984e-01,2.475037600162725282e-01,1.231325012293167653e-01,7.053350250040739677e-01,3.605044433405797388e-01,8.997430338541447803e-01,3.524665319949157882e-02,8.989156593903953052e-01
5.000000000000000000e-01,4.984984984984984768e-01,2.485007530052575075e-01,1.238772522488671007e-01,7.060442610052846124e-01,3.846763064277370359e-01,9.088708810636247915e-01,3.548241588992846751e-02,8.992066862173847541e-01
5.000000000000000000e-01,4.994994994994995108e-01,2.494997500002505142e-01,1.246250002503753729e-01,7.067527852789117215e-01,4.091364186894080879e-01,9.205715966665672934e-01,3.571975558246787835e-02,8.994971292389131179e-01
5.000000000000000000e-01,5.005005005005005447e-01,2.505007510012515204e-01,1.253757512518776374e-01,7.074605999633482023e-01,4.338236425835172438e-01,9.340905745931489257e-01,3.595868282557965201e-02,8.997869907925419852e-01
5.000000000000000000e-01,5.015015015015015232e-01,2.515037560082605261e-01,1.261295112714099220e-01,7.081677071863002881e-01,4.586762729071869327e-01,9.485263014629448097e-01,3.619920823829167467e-02,9.000762732018218193e-01
5.000000000000000000e-01,5.025025025025025016e-01,2.525087650212775592e-01,1.268862863270083241e-01,7.088741090648624787e-01,4.836321910276076275e-01,9.628678841995161886e-01,3.644134251066192404e-02,9.003649787764035350e-01
5.000000000000000000e-01,5.035035035035034801e-01,2.535157780403025640e-01,1.276460824367088853e-01,7.095798077055910369e-01,5.086290201462674299e-01,9.760372610326529808e-01,3.668509640425345053e-02,9.006531098121487444e-01
5.000000000000000000e-01,5.045045045045044585e-01,2.545247950653355962e-01,1.284089056185477029e-01,7.102848052045774851e-01,5.336042812084700326e-01,9.869344045859933523e-01,3.693048075261275154e-02,9.009406685912397794e-01
5.000000000000000000e-01,5.055055055055055480e-01,2.555358160963766556e-01,1.291747618905607631e-01,7.109891036475211035e-01,5.584955490684229140e-01,9.944837050665831235e-01,3.717750646175127516e-02,9.012276573822881609e-01
5.000000000000000000e-01,5.065065065065065264e-01,2.565488411334257424e-01,1.299436572707841908e-01,7.116927051098013157e-01,5.832406085195978029e-01,9.976796731736454760e-01,3.742618451063009499e-02,9.015140784404414021e-01
5.000000000000000000e-01,5.075075075075075048e-01,2.575638701764828009e-01,1.307155977772540278e-01,7.123956116565481889e-01,6.077776098003444538e-01,9.956301281621039445e-01,3.767652595164783930e-02,9.017999340074901449e-01
5.000000000000000000e-01,5.085085085085084833e-01,2.585809032255478868e-01,1.314905894280063159e-01,7.130978253427144864e-01,6.320452231860826942e-01,9.875951355085250682e-01,3.792854191113202711e-02,9.020852263119730763e-01
5.000000000000000000e-01,5.095095095095094617e-01,2.595999402806209444e-01,1.322686382410771522e-01,7.137993482131442802e-01,6.559827922816804380e-01,9.730201268917049173e-01,3.818224358983343669e-02,9.023699575692807340e-01
5.000000000000000000e-01,5.105105105105105512e-01,2.606209813417020849e-01,1.330497502345025507e-01,7.145001823026433385e-01,6.795304856308417296e-01,9.515618660136894169e-01,3.843764226342397117e-02,9.026541299817596453e-01
5.000000000000000000e-01,5.115115115115115296e-01,2.616440264087911971e-01,1.338339314263186086e-01,7.152003296360478490e-01,7.026294462635953586e-01,9.231062079534189113e-01,3.869474928299786870e-02,9.029377457388136907e-01
5.000000000000000000e-01,5.125125125125125081e-01,2.626690754818882811e-01,1.346211878345613677e-01,7.158997922282926973e-01,7.252219388080657358e-01,8.877769259395196233e-01,3.895357607557607682e-02,9.032208070170056891e-01
5.000000000000000000e-01,5.135135135135134865e-01,2.636961285609934480e-01,1.354115254772668975e-01,7.165985720844785245e-01,7.472514937988326000e-01,8.459352346516746390e-01,3.921413414461419333e-02,9.035033159801578728e-01
5.000000000000000000e-01,5.145145145145144649e-01,2.647251856461065866e-01,1.362049503724712396e-01,7.172966711999398948e-01,7.686630488211928514e-01,7.981700092534347313e-01,3.947643507051377260e-02,9.037852747794503649e-01
5.000000000000000000e-01,5.155155155155155544e-01,2.657562467372276971e-01,1.370014685382104913e-01,7.179940915603104656e-01,7.894030861385110676e-01,7.452790695724097469e-01,3.974049051113687225e-02,9.040666855535203217e-01
5.000000000000000000e-01,5.165165165165165329e-01,2.667893118343568903e-01,1.378010859925206666e-01,7.186908351415903784e-01,8.094197664586966212e-01,6.882422544208375292e-01,4.000631220232436086e-02,9.043475504285588551e-01
5.000000000000000000e-01,5.175175175175175113e-01,2.678243809374940554e-01,1.386038087534378627e-01,7.193869039102098739e-01,8.286630585054347575e-01,6.281873378170156341e-01,4.027391195841736882e-02,9.046278715184071784e-01
5.000000000000000000e-01,5.185185185185184897e-01,2.688614540466392477e-01,1.394096428389981213e-01,7.200822998230955729e-01,8.470848640703201315e-01,5.663501238019094108e-01,4.054330167278241692e-02,9.049076509246527511e-01
5.000000000000000000e-01,5.195195195195194682e-01,2.699005311617924119e-01,1.402185942672375119e-01,7.207770248277337588e-01,8.646391382333338260e-01,5.040302882871339207e-01,4.081449331834006988e-02,9.051868907367230932e-01
5.000000000000000000e-01,5.205205205205205576e-01,2.709416122829536033e-01,1.410306690561920762e-01,7.214710808622342153e-01,8.812820044511563422e-01,4.425447056840451920e-01,4.108749894809698294e-02,9.054655930319797097e-01
5.000000000000000000e-01,5.215215215215215361e-01,2.719846974101228221e-01,1.418458732238978837e-01,7.221644698553935093e-01,8.969718642256804264e-01,3.831800981989075261e-01,4.136233069568163306e-02,9.057437598758111275e-01
5.000000000000000000e-01,5.225225225225225145e-01,2.730297865433000681e-01,1.426642127883910316e-01,7.228571937267572745e-01,9.116695010785905717e-01,3.271468726456873144e-01,4.163900077588360976e-02,9.060213933217241555e-01
5.000000000000000000e-01,5.235235235235234930e-01,2.740768796824852860e-01,1.434856937677075062e-01,7.235492543866821613e-01,9.253381785721348507e-01,2.755359623499279431e-01,4.191752148519646559e-02,9.062984954114350344e-01
5.000000000000000000e-01,5.245245245245244714e-01,2.751259768276785311e-01,1.443103221798834324e-01,7.242406537363976771e-01,9.379437321310912790e-01,2.292803720799530542e-01,4.219790520236421649e-02,9.065750681749598083e-01
5.000000000000000000e-01,5.255255255255255609e-01,2.761770779788798036e-01,1.451381040429548519e-01,7.249313936680666925e-01,9.494546544364065310e-01,1.891229367132588046e-01,4.248016438893158220e-02,9.068511136307033649e-01
5.000000000000000000e-01,5.265265265265265393e-01,2.772301831360890478e-01,1.459690453749578065e-01,7.256214760648463935e-01,9.598421741770899462e-01,1.555915569901636375e-01,4.276431158979775854e-02,9.071266337855479200e-01
5.000000000000000000e-01,5.275275275275275177e-01,2.782852922993063194e-01,1.468031521939283657e-01,7.263109028009476775e-01,9.690803279635054057e-01,1.289828780826183241e-01,4.305035943377398533e-02,9.074016306349400596e-01
5.000000000000000000e-01,5.285285285285284962e-01,2.793424054685316182e-01,1.476404305179025711e-01,7.269996757416942179e-01,9.771460252223238552e-01,1.093550406773243222e-01,4.333832063414488206e-02,9.076761061629781135e-01
5.000000000000000000e-01,5.295295295295294746e-01,2.804015226437648889e-01,1.484808863649165478e-01,7.276877967435826378e-01,9.840191059109333338e-01,9.652977323258610243e-02,4.362820798923339877e-02,9.079500623424978656e-01
5.000000000000000000e-01,5.305305305305305641e-01,2.814626438250061868e-01,1.493245257530062819e-01,7.283752676543393534e-01,9.896823909070429082e-01,9.010372240821490353e-02,4.392003438296970125e-02,9.082235011351572629e-01
5.000000000000000000e-01,5.315315315315315425e-01,2.825257690122555121e-01,1.501713547002078708e-01,7.290620903129798602e-01,9.941217249475442497e-01,8.946855120131763650e-02,4.421381278546381022e-02,9.084964244915211262e-01
5.000000000000000000e-01,5.325325325325325210e-01,2.835908982055128091e-01,1.510213792245573838e-01,7.297482665498649101e-01,9.973260120092963810e-01,9.383898569333803952e-02,4.450955625358193196e-02,9.087688343511446387e-01
5.000000000000000000e-01,5.335335335335334994e-01,2.846580314047781335e-01,1.518746053440908350e-01,7.304337981867580210e-01,9.992872430434054376e-01,1.022876754206202832e-01,4.480727793152688293e-02,9.090407326426556134e-01
5.000000000000000000e-01,5.345345345345345889e-01,2.857271686100514851e-01,1.527310390768443493e-01,7.311186870368823199e-01,1.000000515993675565e+00,1.137854618105887394e-01,4.510699105142228216e-02,9.093121212838370937e-01
5.000000000000000000e-01,5.355355355355355673e-01,2.867983098213328641e-01,1.535906864408539130e-01,7.318029349049753884e-01,9.994640480491965295e-01,1.272454346610115139e-01,4.540870893390055313e-02,9.095830021817075117e-01
5.000000000000000000e-01,5.365365365365365458e-01,2.878714550386222149e-01,1.544535534541556510e-01,7.324865435873457731e-01,9.976791801004423199e-01,1.415690068252659639e-01,4.571244498869500572e-02,9.098533772326024005e-01
5.000000000000000000e-01,5.375375375375375242e-01,2.889466042619195929e-01,1.553196461347856050e-01,7.331695148719274968e-01,9.946503733877436471e-01,1.556921580696555285e-01,4.601821271523590107e-02,9.101232483222528868e-01
5.000000000000000000e-01,5.385385385385385026e-01,2.900237574912249428e-01,1.561889705007798168e-01,7.338518505383347934e-01,9.903851983505105316e-01,1.686299936410902145e-01,4.632602570325024260e-02,9.103926173258652943e-01
5.000000000000000000e-01,5.395395395395395921e-01,2.911029147265383754e-01,1.570615325701743559e-01,7.345335523579162862e-01,9.848943157050751296e-01,1.795178316356890735e-01,4.663589763336600802e-02,9.106614861081990808e-01
5.000000000000000000e-01,5.405405405405405705e-01,2.921840759678597244e-01,1.579373383610052639e-01,7.352146220938077237e-01,9.781914497984549595e-01,1.876471730516703351e-01,4.694784227771995472e-02,9.109298565236441103e-01
5.000000000000000000e-01,5.415415415415415490e-01,2.932672412151891561e-01,1.588163938913086382e-01,7.358950615009871576e-01,9.702933543046314835e-01,1.924951138643790638e-01,4.726187350056983844e-02,9.111977304162977020e-01
5.000000000000000000e-01,5.425425425425425274e-01,2.943524104685265597e-01,1.596987051791205203e-01,7.365748723263254583e-01,9.612197703490905631e-01,1.937460213797381203e-01,4.757800525891061477e-02,9.114651096200410141e-01
5.000000000000000000e-01,5.435435435435435059e-01,2.954395837278719905e-01,1.605842782424769799e-01,7.372540563086402710e-01,9.509933771662908430e-01,1.913046070169652224e-01,4.789625160309467916e-02,9.117319959586130951e-01
5.000000000000000000e-01,5.445445445445445953e-01,2.965287609932254487e-01,1.614731190994140586e-01,7.379326151787469756e-01,9.396397354133849689e-01,1.852998721805978466e-01,4.821662667745636038e-02,9.119983912456870456e-01
5.000000000000000000e-01,5.455455455455455738e-01,2.976199422645869341e-01,1.623652337679678259e-01,7.386105506595106451e-01,9.271872232818938464e-01,1.760797692646791091e-01,4.853914472094064680e-02,9.122642972849428489e-01
5.000000000000000000e-01,5.465465465465465522e-01,2.987131275419563914e-01,1.632606282661743513e-01,7.392878644658971155e-01,9.136669655670031087e-01,1.641967915148572765e-01,4.886382006773584696e-02,9.125297158701412004e-01
5.000000000000000000e-01,5.475475475475475307e-01,2.998083168253338204e-01,1.641593086120696765e-01,7.399645583050229458e-01,8.991127558717858514e-01,1.503850686326304587e-01,4.919066714791080208e-02,9.127946487851960056e-01
5.000000000000000000e-01,5.485485485485485091e-01,3.009055101147193323e-01,1.650612808236898710e-01,7.406406338762062669e-01,8.835609721407954309e-01,1.355298851551826611e-01,4.951970048805627578e-02,9.130590978042463224e-01
5.000000000000000000e-01,5.495495495495495986e-01,3.020047074101128159e-01,1.659665509190710042e-01,7.413160928710165187e-01,8.670504857341447824e-01,1.206308422169433126e-01,4.985093471193038916e-02,9.133230646917274154e-01
5.000000000000000000e-01,5.505505505505505770e-01,3.031059087115143269e-01,1.668751249162491179e-01,7.419909369733236337e-01,8.496225642693563396e-01,1.067601381859345500e-01,5.018438454110871888e-02,9.135865512024416990e-01
5.000000000000000000e-01,5.515515515515515554e-01,3.042091140189238097e-01,1.677870088332602816e-01,7.426651678593466643e-01,8.313207684738062042e-01,9.501763970115822966e-02,5.052006479563860702e-02,9.138495590816290148e-01
5.000000000000000000e-01,5.525525525525525339e-01,3.053143233323413752e-01,1.687022086881405647e-01,7.433387871977034100e-01,8.121908433055922139e-01,8.648454399504662549e-02,5.085799039469770383e-02,9.141120900650345771e-01
5.000000000000000000e-01,5.535535535535535123e-01,3.064215366517668571e-01,1.696207304989260090e-01,7.440117966494573798e-01,7.922806036149637743e-01,8.217749090416892610e-02,5.119817635725712468e-02,9.143741458789800269e-01
5.000000000000000000e-01,5.545545545545546018e-01,3.075307539772004217e-01,1.705425802836526838e-01,7.446841978681665308e-01,7.716398146320924134e-01,8.300496635253834521e-02,5.154063780274903417e-02,9.146357282404291578e-01
5.000000000000000000e-01,5.555555555555555802e-01,3.086419753086419582e-01,1.714677640603566589e-01,7.453559924999300090e-01,7.503200675799215347e-01,8.972774899217877964e-02,5.188538995173847673e-02,9.148968388570569710e-01
5.000000000000000000e-01,5.565565565565565587e-01,3.097552006460915219e-01,1.723962878470739757e-01,7.460271821834353334e-01,7.283746507229718059e-01,1.029249916908812623e-01,5.223244812659988412e-02,9.151574794273162894e-01
5.000000000000000000e-01,5.575575575575575371e-01,3.108704299895491130e-01,1.733281576618407038e-01,7.466977685500055806e-01,7.058584161744336782e-01,1.229673060412220797e-01,5.258182775219823191e-02,9.154176516405033714e-01
5.000000000000000000e-01,5.585585585585585155e-01,3.119876633390146758e-01,1.742633795226928850e-01,7.473677532236445709e-01,6.828276427944517391e-01,1.499979399331105023e-01,5.293354435657435936e-02,9.156773571768244135e-01
5.000000000000000000e-01,5.595595595595596050e-01,3.131069006944882660e-01,1.752019594476666164e-01,7.480371378210841637e-01,6.593398955222777857e-01,1.839228165683428062e-01,5.328761357163522283e-02,9.159365977074602760e-01
5.000000000000000000e-01,5.605605605605605835e-01,3.142281420559698835e-01,1.761439034547979399e-01,7.487059239518281117e-01,6.354538814939115765e-01,2.244098509192085644e-01,5.364405113384870111e-02,9.161953748946307652e-01
5.000000000000000000e-01,5.615615615615615619e-01,3.153513874234594727e-01,1.770892175621228970e-01,7.493741132181985787e-01,6.112293033048283863e-01,2.708975905878838741e-01,5.400287288494288324e-02,9.164536903916593591e-01
5.000000000000000000e-01,5.625625625625625403e-01,3.164766367969571448e-01,1.780379077876775851e-01,7.500417072153804376e-01,5.867267097845844104e-01,3.226128570188299127e-01,5.436409477261018586e-02,9.167115458430358244e-01
5.000000000000000000e-01,5.635635635635635188e-01,3.176038901764627331e-01,1.789899801494980180e-01,7.507087075314656799e-01,5.620073446562781072e-01,3.785967048394685008e-01,5.472773285121625836e-02,9.169689428844793877e-01
5.000000000000000000e-01,5.645645645645646082e-01,3.187331475619764043e-01,1.799454406656202932e-01,7.513751157474970466e-01,5.371329934591302369e-01,4.377376860323956564e-01,5.509380328251325953e-02,9.172258831430005754e-01
5.000000000000000000e-01,5.655655655655655867e-01,3.198644089534980473e-01,1.809042953540804799e-01,7.520409334375128818e-01,5.121658291168236232e-01,4.988111148708143094e-01,5.546232233635847025e-02,9.174823682369637190e-01
5.000000000000000000e-01,5.665665665665665651e-01,3.209976743510277175e-01,1.818665502329145922e-01,7.527061621685892101e-01,4.871682565375662910e-01,5.605227906688340367e-01,5.583330639143713192e-02,9.177383997761474621e-01
5.000000000000000000e-01,5.675675675675675436e-01,3.221329437545653596e-01,1.828322113201587273e-01,7.533708035008840342e-01,4.622027566343222538e-01,6.215554579305865301e-01,5.620677193599050991e-02,9.179939793618054900e-01
5.000000000000000000e-01,5.685685685685685220e-01,3.232702171641110844e-01,1.838012846338489270e-01,7.540348589876787466e-01,4.373317301550703751e-01,6.806161745017558218e-01,5.658273556854877956e-02,9.182491085867270364e-01
5.000000000000000000e-01,5.695695695695696115e-01,3.244094945796647256e-01,1.847737761920212607e-01,7.546983301754216500e-01,4.126173417134250121e-01,7.364827221771668153e-01,5.696121399866859586e-02,9.185037890352956147e-01
5.000000000000000000e-01,5.705705705705705899e-01,3.255507760012264495e-01,1.857496920127117979e-01,7.553612186037689247e-01,3.881213644094873572e-01,7.880472323403520107e-01,5.734222404767577025e-02,9.187580222835489696e-01
5.000000000000000000e-01,5.715715715715715683e-01,3.266940614287961453e-01,1.867290381139565525e-01,7.560235258056270391e-01,3.639050254292589548e-01,8.343553100852016957e-01,5.772578264941304743e-02,9.190118098992368090e-01
5.000000000000000000e-01,5.725725725725725468e-01,3.278393508623738684e-01,1.877118205137916496e-01,7.566852533071941611e-01,3.400288530085647798e-01,8.746391194769849164e-01,5.811190685099249659e-02,9.192651534418795345e-01
5.000000000000000000e-01,5.735735735735735252e-01,3.289866443019596187e-01,1.886980452302531031e-01,7.573464026280006811e-01,3.165525251439879617e-01,9.083431330064377640e-01,5.850061381355328022e-02,9.195180544628253072e-01
5.000000000000000000e-01,5.745745745745746147e-01,3.301359417475533409e-01,1.896877182813770102e-01,7.580069752809498462e-01,2.935347204289515122e-01,9.351415402942471200e-01,5.889192081302444676e-02,9.197705145053067799e-01
5.000000000000000000e-01,5.755755755755755931e-01,3.312872431991550903e-01,1.906808456851993849e-01,7.586669727723591716e-01,2.710329713878036895e-01,9.549466430748988488e-01,5.928584524089255958e-02,9.200225351044982736e-01
5.000000000000000000e-01,5.765765765765765716e-01,3.324405486567648671e-01,1.916774334597563245e-01,7.593263966019991873e-01,2.491035206744629527e-01,9.679079221959095980e-01,5.968240460497480082e-02,9.202741177875715106e-01
5.000000000000000000e-01,5.775775775775775500e-01,3.335958581203826712e-01,1.926774876230838707e-01,7.599852482631340722e-01,2.278011804950755836e-01,9.744018335138397990e-01,6.008161653019712667e-02,9.205252640737506820e-01
5.000000000000000000e-01,5.785785785785785285e-01,3.347531715900084470e-01,1.936810141932180929e-01,7.606435292425608452e-01,2.071791956060471951e-01,9.750127583583845237e-01,6.048349875937745340e-02,9.207759754743684022e-01
5.000000000000000000e-01,5.795795795795796179e-01,3.359124890656421947e-01,1.946880191881950328e-01,7.613012410206485558e-01,1.872891102298752108e-01,9.705058859720747666e-01,6.088806915401431125e-02,9.210262534929194445e-01
5.000000000000000000e-01,5.805805805805805964e-01,3.370738105472840251e-01,1.956985086260507878e-01,7.619583850713769202e-01,1.681806392214453827e-01,9.617931259964744850e-01,6.129534569508079261e-02,9.212760996251151413e-01
5.000000000000000000e-01,5.815815815815815748e-01,3.382371360349338274e-01,1.967124885248213717e-01,7.626149628623750676e-01,1.499015438067794470e-01,9.498934258872964165e-01,6.170534648382350329e-02,9.215255153589372306e-01
5.000000000000000000e-01,5.825825825825825532e-01,3.394024655285916570e-01,1.977299649025428818e-01,7.632709758549598433e-01,1.324975122048452914e-01,9.358890900692335979e-01,6.211808974256718269e-02,9.217745021746909240e-01
5.000000000000000000e-01,5.835835835835835317e-01,3.405697990282575138e-01,1.987509437772513599e-01,7.639264255041736673e-01,1.160120454308042892e-01,9.208798558443633819e-01,6.253359381552466012e-02,9.220230615450569767e-01
5.000000000000000000e-01,5.845845845845846211e-01,3.417391365339313425e-01,1.997754311669828753e-01,7.645813132588218375e-01,1.004863485661242062e-01,9.059365692435270567e-01,6.295187716961199442e-02,9.222711949351453109e-01
5.000000000000000000e-01,5.855855855855855996e-01,3.429104780456131985e-01,2.008034330897734976e-01,7.652356405615107215e-01,8.595922776734132853e-02,8.920563186489519625e-01,6.337295839526931041e-02,9.225189038025455313e-01
5.000000000000000000e-01,5.865865865865865780e-01,3.440838235633030262e-01,2.018349555636592407e-01,7.658894088486840612e-01,7.246699327087424702e-02,8.801208245401530572e-01,6.379685620728711704e-02,9.227661895973785500e-01
5.000000000000000000e-01,5.875875875875875565e-01,3.452591730870009368e-01,2.028700046066762019e-01,7.665426195506598317e-01,6.004336863634429644e-02,8.708597525016690266e-01,6.422358944563789918e-02,9.230130537623487674e-01
5.000000000000000000e-01,5.885885885885885349e-01,3.464365266167068191e-01,2.039085862368604507e-01,7.671952740916673230e-01,4.871940645523997748e-02,8.648204189171522227e-01,6.465317707631360045e-02,9.232594977327922559e-01
5.000000000000000000e-01,5.895895895895896244e-01,3.476158841524206733e-01,2.049507064722480287e-01,7.678473738898828893e-01,3.852341073560688889e-02,8.623451024487718275e-01,6.508563819216856006e-02,9.235055229367292728e-01
5.000000000000000000e-01,5.905905905905906028e-01,3.487972456941426103e-01,2.059963713308750055e-01,7.684989203574658090e-01,2.948086615677303346e-02,8.635568696890604246e-01,6.552099201376797299e-02,9.237511307949121120e-01
5.000000000000000000e-01,5.915915915915915813e-01,3.499806112418725190e-01,2.070455868307774228e-01,7.691499149005944780e-01,2.161437437091934255e-02,8.683544824287505737e-01,6.595925789024226216e-02,9.239963227208755070e-01
5.000000000000000000e-01,5.925925925925925597e-01,3.511659807956103996e-01,2.080983589899913500e-01,7.698003589195010488e-01,1.494359751072066311e-02,8.764165904079691538e-01,6.640045530014695996e-02,9.242411001209843713e-01
5.000000000000000000e-01,5.935935935935935381e-01,3.523533543553563629e-01,2.091546938265528843e-01,7.704502538085075125e-01,9.485209044254483413e-03,8.872150417106734466e-01,6.684460385232844637e-02,9.244854643944834249e-01
5.000000000000000000e-01,5.945945945945946276e-01,3.535427319211102981e-01,2.102145973584980121e-01,7.710996009560598941e-01,5.252852100012361802e-03,9.000367779490521247e-01,6.729172328679552950e-02,9.247294169335439351e-01
5.000000000000000000e-01,5.955955955955956060e-01,3.547341134928722606e-01,2.112780756038628582e-01,7.717484017447626687e-01,2.257105366186562545e-03,9.140134376244515302e-01,6.774183347559664670e-02,9.249729591233122328e-01
5.000000000000000000e-01,5.965965965965965845e-01,3.559274990706421948e-01,2.123451345806834367e-01,7.723966575514141786e-01,5.054566494567813706e-04,9.281574822555737070e-01,6.819495442370313021e-02,9.252160923419565641e-01
5.000000000000000000e-01,5.975975975975975629e-01,3.571228886544202119e-01,2.134157803069958448e-01,7.730443697470394948e-01,2.284159373922012293e-06,9.414033983505847303e-01,6.865110626989844034e-02,9.254588179607138310e-01
5.000000000000000000e-01,5.985985985985986524e-01,3.583202822442061453e-01,2.144900188008361241e-01,7.736915396969250569e-01,7.488455651158409943e-04,9.526523244995974693e-01,6.911030928767303294e-02,9.257011373439359980e-01
5.000000000000000000e-01,5.995995995995996308e-01,3.595196798400001614e-01,2.155678560802403443e-01,7.743381687606517572e-01,2.743274851970012307e-03,9.608183149092075492e-01,6.957258388612547195e-02,9.259430518491365003e-01
5.000000000000000000e-01,6.006006006006006093e-01,3.607210814418021494e-01,2.166492981632445469e-01,7.749842582921285805e-01,5.980586985397995381e-03,9.648743840970843699e-01,7.003795061086960649e-02,9.261845628270350961e-01
5.000000000000000000e-01,6.016016016016015877e-01,3.619244870496121647e-01,2.177343510678848015e-01,7.756298096396254671e-01,1.045269037102575238e-02,9.638964848739235425e-01,7.050643014494757665e-02,9.264256716216037191e-01
5.000000000000000000e-01,6.026026026026025662e-01,3.631298966634302072e-01,2.188230208121971776e-01,7.762748241458063969e-01,1.614840707941561648e-02,9.571036528721472703e-01,7.097804330974911979e-02,9.266663795701113315e-01
5.000000000000000000e-01,6.036036036036036556e-01,3.643373102832562216e-01,2.199153134142177168e-01,7.769193031477616973e-01,2.305350078506812617e-02,9.438927025073435839e-01,7.145281106593688591e-02,9.269066880031681110e-01
5.000000000000000000e-01,6.046046046046046341e-01,3.655467279090902633e-01,2.210112348919825165e-01,7.775632479770405725e-01,3.115071234982319526e-02,9.238660753396569225e-01,7.193075451437834500e-02,9.271465982447698595e-01
5.000000000000000000e-01,6.056056056056056125e-01,3.667581495409323322e-01,2.221107912635275905e-01,7.782066599596830780e-01,4.041980296171493459e-02,8.968517137287184138e-01,7.241189489708313443e-02,9.273861116123416348e-01
5.000000000000000000e-01,6.066066066066065909e-01,3.679715751787823730e-01,2.232139885468890084e-01,7.788495404162517621e-01,5.083760472146264808e-02,8.629141496115582122e-01,7.289625359814745631e-02,9.276252294167811607e-01
5.000000000000000000e-01,6.076076076076075694e-01,3.691870048226404410e-01,2.243208327601028673e-01,7.794918906618641952e-01,6.237807855015314873e-02,8.223563475467268180e-01,7.338385214470442841e-02,9.278639529625021254e-01
5.000000000000000000e-01,6.086086086086086588e-01,3.704044384725065364e-01,2.254313299212051813e-01,7.801337120062230568e-01,7.501237927337650602e-02,7.757122089384205221e-01,7.387471220788084658e-02,9.281022835474763699e-01
5.000000000000000000e-01,6.096096096096096373e-01,3.716238761283806591e-01,2.265454860482320476e-01,7.807750057536484434e-01,8.870892771914296038e-02,7.237300159227204599e-01,7.436885560376021997e-02,9.283402224632766320e-01
5.000000000000000000e-01,6.106106106106106157e-01,3.728453177902627536e-01,2.276633071592194801e-01,7.814157732031076220e-01,1.034334896493618317e-01,6.673474539550152684e-01,7.486630429435275902e-02,9.285777709951185122e-01
5.000000000000000000e-01,6.116116116116115942e-01,3.740687634581528198e-01,2.287847992722036039e-01,7.820560156482473380e-01,1.191492613276111667e-01,6.076591873110084308e-01,7.536708038857094227e-02,9.288149304219019964e-01
5.000000000000000000e-01,6.126126126126125726e-01,3.752942131320509689e-01,2.299099684052204051e-01,7.826957343774224585e-01,1.358169615093110516e-01,5.458782581445270621e-01,7.587120614321252177e-02,9.290517020162527562e-01
5.000000000000000000e-01,6.136136136136136621e-01,3.765216668119570897e-01,2.310388205763060088e-01,7.833349306737276141e-01,1.533949296243763416e-01,4.832928256169786163e-01,7.637870396394957906e-02,9.292880870445634489e-01
5.000000000000000000e-01,6.146146146146146405e-01,3.777511244978712379e-01,2.321713618034964288e-01,7.839736058150265086e-01,1.718392299069507745e-01,4.212199471261594552e-01,7.688959640632433978e-02,9.295240867670335749e-01
5.000000000000000000e-01,6.156156156156156189e-01,3.789825861897934134e-01,2.333075981048277625e-01,7.846117610739822279e-01,1.911037612119325102e-01,3.609582214207246453e-01,7.740390617675160789e-02,9.297597024377108887e-01
5.000000000000000000e-01,6.166166166166165974e-01,3.802160518877235607e-01,2.344475354983360516e-01,7.852493977180859952e-01,2.111403722438330854e-01,3.037411586977607492e-01,7.792165613352820819e-02,9.299949353045305900e-01
5.000000000000000000e-01,6.176176176176175758e-01,3.814515215916617352e-01,2.355911800020573377e-01,7.858865170096874797e-01,2.318989819099380179e-01,2.506931138378359347e-01,7.844286928784847956e-02,9.302297866093550693e-01
5.000000000000000000e-01,6.186186186186186653e-01,3.826889953016079371e-01,2.367385376340277181e-01,7.865231202060233295e-01,2.533277044969555192e-01,2.027895168887976496e-01,7.896756880482730390e-02,9.304642575880133215e-01
5.000000000000000000e-01,6.196196196196196437e-01,3.839284730175621108e-01,2.378896144122832346e-01,7.871592085592467036e-01,2.753729793582840313e-01,1.608229638336688416e-01,7.949577800452958809e-02,9.306983494703404691e-01
5.000000000000000000e-01,6.206206206206206222e-01,3.851699547395243117e-01,2.390444163548599288e-01,7.877947833164552494e-01,2.979797047877259519e-01,1.253764973884413658e-01,8.002752036300671279e-02,9.309320634802155103e-01
5.000000000000000000e-01,6.216216216216216006e-01,3.864134404674945400e-01,2.402029494797938980e-01,7.884298457197200793e-01,3.210913757450626349e-01,9.680512137169050568e-02,8.056281951333982283e-02,9.311654008356002876e-01
5.000000000000000000e-01,6.226226226226225791e-01,3.876589302014727401e-01,2.413652198051211561e-01,7.890643970061143042e-01,3.446502250892263253e-01,7.522626447730990096e-02,8.110169924669055619e-02,9.313983627485779015e-01
