random,persistent,antipersistent
3.728783863796709674e-01,6.649594582070024185e-01,3.603056139000524460e-01
3.482860198240015359e-01,6.636590010695592179e-01,3.093431507901109323e-01
3.483434696596957036e-01,6.612395159497268526e-01,2.954885473463012002e-01
3.687443171786268792e-01,6.540692448414072713e-01,2.794454208217968527e-01
3.934756113971215608e-01,6.487122402541248833e-01,2.417414900154237489e-01
4.238811686306344639e-01,6.491112357114596776e-01,2.639308240514494086e-01
4.593815485995585979e-01,6.605435558703297572e-01,3.355849112793153344e-01
5.210611619979884646e-01,6.629929150728154363e-01,1.748959697749546960e-01
5.262332631160295815e-01,6.640846676266536353e-01,1.469410338869128196e-01
5.130663540331428241e-01,6.608565937826839098e-01,2.186685806827433076e-01
5.009313151048853108e-01,6.686830300089385837e-01,1.142318325879676383e-01
5.006804826218954618e-01,6.747006437012297297e-01,2.253653343326470215e-01
5.020944138796650247e-01,6.685355202879461611e-01,3.193936887464388086e-01
5.501247813235961015e-01,6.767333440840056502e-01,2.042480477808179262e-01
5.614688266147549456e-01,6.668021466723658142e-01,1.989904315152936365e-01
5.172913232232752012e-01,6.676951065928654616e-01,2.166560023832483917e-01
5.109871620675039416e-01,6.677322662040766632e-01,1.290135111227725395e-01
5.202777010047129336e-01,6.720968667103280891e-01,1.579343241257758212e-01
4.874748811526719017e-01,6.678085124059018884e-01,1.592248924323570458e-01
5.437722640860747081e-01,6.703942787233615475e-01,2.142446279737545423e-01
5.115275596981562201e-01,6.688010569036538788e-01,1.894922100496292949e-01
5.163359813817265387e-01,6.627462812974975748e-01,1.818106368054126232e-01
5.220676631055752859e-01,6.591554357314730606e-01,1.966069834000396532e-01
5.344155113026640702e-01,6.532699606005375470e-01,1.981806919898393970e-01
4.974537147602653975e-01,6.532925399098155061e-01,2.203590625960504534e-01
5.384786988994211265e-01,6.468091997579671348e-01,1.707522179005161178e-01
5.259295219641374475e-01,6.493518668639293168e-01,2.344242908979506379e-01
4.947911023425213273e-01,6.508358928015559597e-01,1.597723061279405221e-01
5.053080601847358411e-01,6.517235282333951885e-01,2.720451275117712897e-01
5.360215499689968688e-01,6.452899443652577727e-01,1.094815874533105748e-01
5.113336560625444394e-01,6.495175388157345964e-01,1.502306309942830764e-01
5.724360790068011573e-01,6.541125702468737479e-01,1.948756303811943202e-01
5.568087319711393368e-01,6.597536263754441022e-01,1.894525885590356562e-01
6.047887895316652607e-01,6.675153584017085029e-01,1.808836860496948473e-01
6.128709234864897493e-01,6.659657328146503241e-01,2.928237298536661704e-01
6.495030626041591315e-01,6.682903666575176205e-01,2.909069021762364926e-01
6.861674649974279783e-01,6.693047742121813748e-01,2.800599851916677485e-01
6.862869451841726587e-01,6.669475945340933576e-01,2.838701381873108276e-01
7.111370895111627233e-01,6.653399241178781232e-01,2.876947793623408911e-01
6.643179764471834892e-01,6.764848301353755256e-01,2.775938184247746521e-01
6.622772932980195426e-01,6.830736165091941814e-01,1.989019758950357764e-01
6.188282770095503427e-01,6.824780727843622330e-01,9.464567576348061062e-02
6.668757907850934030e-01,6.827822106636599608e-01,1.211913172784086223e-01
6.681348149388905977e-01,6.877840796448199123e-01,1.230447334300411172e-01
6.213318762348433166e-01,6.845094424235736996e-01,5.563599475960318008e-02
5.783998718736184097e-01,6.834895028547099960e-01,1.142750678408241405e-01
5.974699668301486355e-01,6.856492294776292962e-01,1.108382131925902958e-01
6.101038729932590776e-01,6.874806465780678444e-01,9.918421753283504505e-02
6.090521319688840807e-01,6.867439237641528305e-01,0.000000000000000000e+00
5.782521503202731061e-01,6.872652896672039047e-01,9.889637881512143569e-02
5.624664583794264372e-01,6.953075021731042193e-01,1.019664309739334307e-01
5.983545759103778838e-01,7.020183451892157978e-01,1.349907918611221169e-01
6.353013194740895209e-01,7.081804024405653486e-01,8.672166840992023840e-02
6.047989097955350779e-01,7.116146437444604844e-01,1.226176139966924095e-01
5.806383930508470792e-01,7.027701925160965146e-01,1.280698297660741447e-01
5.704042647522482579e-01,7.060149699686260050e-01,2.135988438822481461e-01
6.061749205857859257e-01,7.071093293823617065e-01,2.617350118642067236e-01
6.248217783316148966e-01,7.095342686891509265e-01,2.488350479031697926e-01
6.155406827892194732e-01,7.076624493597417631e-01,4.129071424124536316e-01
6.447114328134802008e-01,7.067279893805196167e-01,3.031594766637011884e-01
6.298499931426403409e-01,7.007330775923744648e-01,2.505103413687094771e-01
6.737816395301732264e-01,7.070292875208742389e-01,3.223701132035138861e-01
6.842680840476752513e-01,7.095221823627707591e-01,3.191727549295640398e-01
6.881280845406397839e-01,7.109148759306898047e-01,3.530135610189090167e-01
6.711653724982167279e-01,7.157397779723995157e-01,3.739467392856609673e-01
7.006133603716220293e-01,7.102074141737684254e-01,3.434163945835052023e-01
6.860967218716832461e-01,7.049119889712816001e-01,2.630476533127799055e-01
6.975161427476822551e-01,7.055492634750306635e-01,3.150529203484285778e-01
6.657644538334845929e-01,7.086599508548052651e-01,3.687106373522157643e-01
6.560902973766318258e-01,7.085327083771658652e-01,3.829062607445967159e-01
6.644980562142138725e-01,7.129222934859835714e-01,3.809184904403360994e-01
7.044243543604165048e-01,7.148777391728111663e-01,3.037720084454435532e-01
6.956207831756362481e-01,7.127502020110749736e-01,3.617194649467316836e-01
7.041276545315926505e-01,7.131125617703945041e-01,4.610248534285186217e-01
7.219142320660391077e-01,7.137324377185232382e-01,4.514686273203465383e-01
7.338655114814044422e-01,7.167067649900659143e-01,4.719303384873217433e-01
7.768425492513478803e-01,7.194873234376522042e-01,4.752167209544647664e-01
7.887607638174872760e-01,7.214998670665415670e-01,4.695487883170343379e-01
7.954378768366512364e-01,7.278359233933695549e-01,4.565346203871736841e-01
7.826848710637974715e-01,7.382055518143503248e-01,3.822894882156269158e-01
7.679989005781667766e-01,7.340707571822729927e-01,3.598250032103576523e-01
7.698601254570780483e-01,7.366414148938991158e-01,3.219653696107009355e-01
7.533303770838047919e-01,7.402110926944908131e-01,2.203258293920808963e-01
7.091686039429729860e-01,7.369903864570618301e-01,2.585866020397729614e-01
6.806206842029376425e-01,7.391551567397841582e-01,1.987381503493377277e-01
6.580945530079281847e-01,7.405335070566892997e-01,2.791544082870737187e-01
7.187573078766905654e-01,7.458907808727237576e-01,3.155262082152286984e-01
7.116611558639455160e-01,7.541907262440571413e-01,1.925120568757789086e-01
7.110702300497721007e-01,7.567157967062311252e-01,1.817983346883568496e-01
7.185032143687162254e-01,7.547661241323885273e-01,2.364474539027560107e-01
6.906126233342362308e-01,7.623797589676034603e-01,2.993051440491203419e-01
6.715647015297289135e-01,7.688935869927658873e-01,2.737717154350639004e-01
6.677103147944595252e-01,7.697174551828656064e-01,2.460909574053292970e-01
6.701489225166390451e-01,7.674113638974394691e-01,3.415794129310886773e-01
7.242007655525782850e-01,7.667617543874272190e-01,2.366442901364456675e-01
7.142713190095555387e-01,7.699420081116190584e-01,2.649071099738623536e-01
6.967046507447610670e-01,7.829985432920730792e-01,2.013292387520112803e-01
7.097526699581492293e-01,7.807838071809413139e-01,3.628644495910511303e-01
7.544625055565236105e-01,7.814072117306641863e-01,4.141785763854239910e-01
6.967291100642744039e-01,7.868660300787566619e-01,3.863670157211083200e-01
7.065263006866814299e-01,7.868387631845649155e-01,3.965931241235476912e-01
6.776257403952583580e-01,7.929221625701511345e-01,3.807385904796048437e-01
6.963551244391704698e-01,7.946998530769924241e-01,3.194689179176393168e-01
6.744764649484245034e-01,7.956576109697426347e-01,4.075105114873827095e-01
6.978826664201251972e-01,7.993580483283952987e-01,3.430115259335932421e-01
6.583951810007231398e-01,8.000810957145323421e-01,3.643318006517187735e-01
6.779464567074937609e-01,8.007104525532374728e-01,3.473764080352188532e-01
7.128770804706219266e-01,7.988436064292001593e-01,4.928627364794718191e-01
7.072658826916318198e-01,7.938995757411578813e-01,4.322238033783546984e-01
6.827876140773667668e-01,7.979484347561551782e-01,3.830853073924281316e-01
7.371015509614194938e-01,7.973399464149566462e-01,4.891307577462296607e-01
7.407894016627265543e-01,8.069802512080922474e-01,4.136773103870292068e-01
7.204548344682459859e-01,8.071436930320680103e-01,4.899355542464313151e-01
7.450306216975587370e-01,7.992369445660832961e-01,5.073565828486928941e-01
7.514415045122933012e-01,7.937079573157947987e-01,4.911605877835074074e-01
7.412082918831131018e-01,7.945145400629756161e-01,5.510699769381209867e-01
7.548556265681697353e-01,7.928746962983080904e-01,5.162086884639156548e-01
7.373962248838459299e-01,7.877456298263564305e-01,5.086260763361670767e-01
7.392999901242176541e-01,7.841541990209991431e-01,6.342358121580394803e-01
7.443571592265395553e-01,7.760028332893443848e-01,4.854319860049502999e-01
7.755108145016661458e-01,7.745904757694384024e-01,4.270394861553539201e-01
7.527680745408255047e-01,7.743886399533626008e-01,4.827261428986152625e-01
7.871613701009110287e-01,7.771150652965853611e-01,4.908401649308329340e-01
8.019027070232208620e-01,7.810583934747642454e-01,4.286710800287122924e-01
8.377336010400957544e-01,7.760067552270316638e-01,4.109214987649472128e-01
8.313660923310924877e-01,7.646102848060626345e-01,3.883207067042929173e-01
8.025291755904694346e-01,7.560731407856929875e-01,3.577659874654875449e-01
7.880945843060080946e-01,7.555649701287133757e-01,3.703991262274278218e-01
8.106676223961466476e-01,7.546794314913284341e-01,4.292161282388132215e-01
8.313194150683577144e-01,7.536142124800406794e-01,4.683480239871107287e-01
8.271138236207600247e-01,7.484860318072313889e-01,5.300090461522821705e-01
7.842299763205557994e-01,7.568967093769040089e-01,4.588956511564450391e-01
8.025414084708610840e-01,7.547060271479042459e-01,4.078508606386896940e-01
8.028845140615085141e-01,7.600417590055416062e-01,3.838308215428279935e-01
8.008080419122696192e-01,7.618185307751329516e-01,3.560881037956301620e-01
7.854897655133455947e-01,7.532709534629496995e-01,2.409173260099738145e-01
8.312166060370522747e-01,7.519163700454342125e-01,2.564189564781640951e-01
7.953486939556196900e-01,7.602562972017022913e-01,2.203251429379701198e-01
7.678492431551854347e-01,7.563791614978948585e-01,1.491996652717991201e-01
7.266003146480376484e-01,7.546983042063564184e-01,3.070678734795069531e-02
7.057999238178452872e-01,7.562652737186881247e-01,6.941438118699766457e-02
7.279121237508442421e-01,7.526159765579795158e-01,1.754594045938750180e-01
7.522918793014521377e-01,7.624752369831245824e-01,9.720718482880943978e-02
7.431472591913553805e-01,7.590507937503795377e-01,2.247252357084862373e-01
7.739660209806183966e-01,7.534714918605253109e-01,1.592845484881294793e-01
7.671824836442487916e-01,7.464918019678692396e-01,1.803441728991447557e-01
7.879982047578600879e-01,7.423985206106799017e-01,2.324655782325264208e-01
7.317964424355793973e-01,7.404942025570711017e-01,2.760454063836789707e-01
7.502565532558471695e-01,7.476226021708339831e-01,3.040953973922361220e-01
7.520725303570553466e-01,7.522107762900629435e-01,3.899211034207612503e-01
7.216891119774792029e-01,7.501507487028141741e-01,4.279139836351003590e-01
7.415481183032783807e-01,7.501941478898305204e-01,3.520598155675060403e-01
6.955674562705141950e-01,7.492954180935377240e-01,5.033142273700854652e-01
7.222855436525801309e-01,7.492342965259277676e-01,4.986289493405870465e-01
6.897099028197439807e-01,7.553409964301808222e-01,4.672304022822030278e-01
6.770184818009575833e-01,7.612666057512730289e-01,5.275877428901123434e-01
6.751395664776471683e-01,7.609170361173648311e-01,4.365145201984280132e-01
6.473871769235166607e-01,7.630482019643874958e-01,4.274458469903503754e-01
6.424395953418650107e-01,7.619112833676453533e-01,2.658788104468386981e-01
6.244592682966251251e-01,7.651777138273635481e-01,2.396929005840495452e-01
6.001518682776045832e-01,7.747195264111411683e-01,2.364417827838038166e-01
5.816008615865669862e-01,7.709443377739496617e-01,2.588075374025667896e-01
5.597668548804496380e-01,7.776302595886405156e-01,2.568445184497865630e-01
5.635749142248954735e-01,7.849810947586788323e-01,2.316387438624255557e-01
5.978857740083185490e-01,7.792695143986974049e-01,2.600877343209128112e-01
6.515910264496949100e-01,7.748757742492842215e-01,2.673536553683601436e-01
6.613217608358532562e-01,7.771506456200836244e-01,3.158921562047578568e-01
6.877466131075669065e-01,7.810428218986592563e-01,2.520516394279728178e-01
7.624184838158887256e-01,7.780195877272779725e-01,2.869331247037272825e-01
7.468388991725506409e-01,7.834880606569143424e-01,3.806247329625153109e-01
7.403420725819765957e-01,7.892834677344219285e-01,3.198677416862462652e-01
7.275091004667474381e-01,7.926625057983902600e-01,2.812150828331005381e-01
7.480968044038545095e-01,7.974513018356894634e-01,4.056278695971224368e-01
7.753165308455960414e-01,8.054696222681005935e-01,3.379411405452713568e-01
7.712214994051381778e-01,8.029391390523038519e-01,3.270330700126178325e-01
7.591097474677240831e-01,8.075746463056160396e-01,3.141717652154856766e-01
7.675624103453867475e-01,8.136038090359911656e-01,3.000551398108713963e-01
7.482894070713511647e-01,8.099988287880314219e-01,2.904361386169210246e-01
7.512355911144096288e-01,8.119715866542768223e-01,2.853638956077410582e-01
7.399510261459593119e-01,8.162627399249046123e-01,2.719637635396723874e-01
7.675987386855606109e-01,8.175610134156475750e-01,1.415924787997923651e-01
7.504977968730914828e-01,8.181922562950028066e-01,2.381420142203865553e-01
7.387183953065887820e-01,8.199893211351576561e-01,8.319135796148854900e-02
7.641673139195974684e-01,8.116041835805373195e-01,3.330653847381457450e-02
7.410705070563591290e-01,8.002423578969711793e-01,1.139842643387279086e-01
7.414513331138941066e-01,8.044904568595082628e-01,1.587608740088743142e-01
7.326016741464794757e-01,8.113646281070650002e-01,1.484300063824290083e-01
7.165865564821015665e-01,8.096361134223962752e-01,1.071948794365388397e-01
7.358984361455732648e-01,8.051826163329308672e-01,9.493324723778079344e-02
7.615418810264761307e-01,8.028855481710994724e-01,9.328713544773978295e-02
8.101106700874248778e-01,8.093894609599532330e-01,8.439438300873601528e-02
7.889605222180483546e-01,8.210586752869888372e-01,1.471856925816410200e-01
8.108545896511947237e-01,8.341434734298533993e-01,9.230500769571933772e-02
8.280067730288703798e-01,8.437582222906799823e-01,1.270353444142018062e-01
8.331007423297674963e-01,8.503848349178968480e-01,1.166967355816553170e-01
8.059747729255682946e-01,8.504483628144773322e-01,1.244907829473112792e-01
8.040361058891032364e-01,8.554233119661199813e-01,1.296739189422743410e-01
8.380867921809674881e-01,8.641913945330496061e-01,1.222368166433046299e-01
8.181869080296871877e-01,8.773301851084955860e-01,1.033143361383034448e-01
8.097042530171999486e-01,8.788063260142803257e-01,1.406148301884533325e-01
8.061829151437082119e-01,8.843397400006975939e-01,1.352202643517797509e-01
8.126462884351856042e-01,8.924243340008632952e-01,9.840586889261612735e-02
8.234610319642706733e-01,9.032809943224933136e-01,1.953757413708327451e-01
7.822254077063365285e-01,9.091522327609269372e-01,2.647222733203630218e-01
7.368073964789416674e-01,9.096040471664474936e-01,2.141993931679214425e-01
7.492123405375382683e-01,9.139405990622930798e-01,1.921132382594480381e-01
7.538485371060109630e-01,9.184338968838583472e-01,1.230242948276595721e-01
7.967112582404394239e-01,9.189502856074783788e-01,1.778216566308744584e-01
8.161845405616648952e-01,9.241237753818137834e-01,1.212568494313749357e-01
8.368909733843273857e-01,9.282362148672329560e-01,1.321784188259894632e-01
7.969809522289458270e-01,9.323556930171857937e-01,7.513289945625026278e-02
7.340014029867278911e-01,9.474831424987044670e-01,1.285435273204707241e-01
7.428464045018191575e-01,9.589441317606285375e-01,1.016225879299449408e-01
7.021719352959622240e-01,9.677317376291637574e-01,1.633672291536315477e-02
6.945064451093220237e-01,9.766991091431825867e-01,1.145314026361429344e-01
6.938322376038369432e-01,9.858218561249856293e-01,2.036046685234419243e-03
6.735377703312076525e-01,9.902783888729941308e-01,7.207377658430844103e-02
7.159911528014557547e-01,9.929393559197535746e-01,8.614935239088294949e-03
7.041299316098289518e-01,9.906713306398692298e-01,8.008380385020116843e-02
7.011394364066972917e-01,9.919005829310159061e-01,1.681741419977428875e-01
7.127398955003880765e-01,9.890362600812022675e-01,8.092901823866711919e-02
7.304000824365803890e-01,9.883975214885536431e-01,1.275577763853266711e-01
7.230830148119857803e-01,9.959597767935315371e-01,5.743430521180605680e-02
7.190182561925584359e-01,1.000000000000000000e+00,4.138863611571658163e-02
