ar0,ar1,ar2,ar3,ar4
3.268018492271780318e-01,6.539428346917055546e-01,-1.810792837509607733e-01,1.134850003029613585e+00,-3.048526184739201117e+00
-2.145307505821717697e+00,-3.255405346813827760e-01,-4.450975018147036999e-01,3.440510575475448363e-01,-3.313955424551674689e+00
-3.436344227900266501e-01,1.066848291278393202e+00,1.080310105267187765e-01,-4.859367114563248879e-01,-2.220947670987836631e+00
1.886050863665967026e-01,-8.412015078429533332e-01,-9.814326397999986740e-02,9.486527567963679575e-01,-3.039611805829514068e+00
6.945996330757826798e-02,7.709086524763147930e-01,-8.183120393102911727e-01,1.467440714082631104e+00,-1.709466464533736740e+00
7.428751410679961253e-01,4.394070837351738978e-01,6.126527132703041278e-01,1.428047529187258746e+00,-3.168309382621153247e+00
7.417932343365719605e-01,-7.251457826444822619e-01,3.618484954201276471e-01,6.794373763419220280e-01,-1.651052367507855223e+00
-4.736353776840562801e-01,1.645385359476567722e+00,7.650967134444849327e-01,-4.194864871572848153e-01,-1.440041980553718570e+00
2.822016888020844032e-03,-8.761771174492961611e-01,6.249979088350355871e-01,3.698431133929728221e-01,4.615385162743772529e-01
-2.304586644250664396e+00,-2.871841921742956938e-01,1.814350939580872957e-01,8.304206997181950989e-01,1.152105222001846396e+00
-1.873174375183526696e-01,-4.765377606094479690e-01,1.030986774529882188e+00,5.077078347290777671e-01,3.583105737787390943e-01
-6.966654033588943751e-01,-4.755332698674615832e-01,5.116467681811547319e-01,-1.233726571035737685e+00,3.853584522230846243e-02
1.812554918038676410e+00,9.012010063416409089e-02,1.256434160623691065e+00,4.473526016739124977e-01,-2.103529289882235254e-01
9.212307417902547424e-02,-9.981000766375076605e-01,1.412526147738163873e+00,7.082404427761870291e-01,-9.574304034127019136e-01
1.583284878378568017e+00,1.025846159795790857e+00,-6.425206034118134957e-01,-9.273856008565342091e-01,-4.821077083999230628e-01
2.189480210711366726e-01,-1.450896425581846838e+00,1.761644315951929940e+00,5.382246945283062356e-01,-6.185003432958905423e-01
9.424851274941450918e-02,1.428147312274744118e+00,6.541860833090125116e-01,-9.105359822320350238e-01,-6.912840785607006211e-01
-1.340337767394278679e+00,-1.304980196674331294e+00,-7.899289274454048826e-01,-5.809090591873135034e-01,5.264162487727906958e-01
8.454509003026687841e-01,1.452264014725455521e+00,1.459730690886740678e+00,1.052893800935312152e+00,2.983509913465594576e-01
-1.061095606793107882e+00,-1.239903327239358255e+00,-1.425754276015332556e+00,-1.580330352560427531e+00,-1.243717077538260218e+00
7.024287929225264682e-01,2.803382040033233658e+00,2.698089133142830831e-01,-7.874368224035739328e-01,-1.597008838654524032e+00
1.084141720148528609e+00,-1.579952117614447760e+00,6.097560883954136202e-01,3.222912891089909637e-01,-1.089287537083655444e+00
-1.846749225874772193e+00,2.069764862133961270e+00,-3.985911324001759071e-01,-2.151015367131354217e-01,-1.388184154390365022e+00
-2.071870188112099886e-01,-3.069376573214375625e+00,6.387771809390453415e-01,-3.633611961726516126e-01,-2.969904738721797166e+00
4.675429175971786422e-01,1.633332712525689123e+00,8.736250811986354115e-02,-8.953090820859015142e-02,-3.371401185805792178e+00
7.345931636875215887e-01,-1.601976544485594456e+00,-3.355918128906881237e-01,-1.554697797961673622e+00,-4.200374201329329260e+00
3.435552443892720548e-02,9.619232764983791650e-01,-1.828507454956991074e+00,-4.501008544015204227e-01,-4.497071816290238999e+00
1.607075519192302515e+00,3.426481301021863102e-01,9.347187885443126731e-01,8.496011204028950381e-01,-5.248324347755459307e+00
1.894330561696994319e+00,9.387288511709637184e-01,-5.086369869361673235e-01,-1.162251792678969720e+00,-5.869527450505457544e+00
-1.300649263481504114e+00,-1.014615968983025640e+00,-4.079341311463278164e-01,-5.829792925307010210e-01,-4.448239353918038930e+00
-2.432241292268655652e-01,4.600448307823510885e-01,3.039828405960770752e+00,-2.212007513663261093e-02,-5.382376779946270062e+00
-3.456644102611347580e-01,-1.538005318156768331e+00,-1.342416207356137425e-01,7.558517786462701782e-01,-5.323046898325527465e+00
2.149375535087393541e+00,1.373580333086335425e+00,-1.271499497621863872e+00,2.071238827411263195e+00,-4.426776341156076988e+00
4.024945618709572792e-01,-1.775038427963477217e+00,-5.987976524981225568e-02,7.641579332170531647e-01,-3.576589298466183564e+00
-1.057537425177072610e+00,2.003421475237665561e+00,1.873173046768503935e+00,-5.568158274709406053e-01,-3.938078813189106686e+00
-9.219780498623958431e-02,-1.376772798929304376e+00,3.675235077345725410e-01,-1.582539125208544117e+00,-2.466781997732998555e+00
8.690776246908075153e-01,2.006877315108533733e+00,-6.572890280692511578e-01,1.370205465511941112e-01,-3.039744161828991764e+00
-4.925074163533600946e-01,-8.197980554691165489e-01,6.199425905185214081e-01,3.541984688632848211e-01,-3.716722704613434569e+00
5.417565032351557841e-01,1.692018138813708550e+00,3.774977139888252564e-01,-1.048706271394467704e+00,-4.761698144733398586e+00
-9.012305260693459497e-01,-2.818004763075495855e+00,-1.425113792865156714e+00,1.039722923541173127e-01,-5.206063244274943713e+00
-5.234938627075650386e-01,3.120265625050608005e+00,-5.014861011382889533e-01,7.358693039372270484e-01,-5.401835014368054466e+00
1.625521002172968021e+00,-3.626837774788668867e+00,2.135428693942474365e-01,1.132154956708528060e+00,-4.817547853598769692e+00
1.815923886557349265e+00,3.288969728744823851e+00,1.803232201625943665e+00,6.054336391913056614e-02,-2.831137916201644344e+00
-2.851965636914473023e+00,-4.496319725719523319e+00,-9.167656816410744147e-01,7.716388902167793662e-02,-9.866002874062729244e-01
2.475257354851836955e-01,3.068894757065087742e+00,1.554231015687816964e+00,-6.117992731854912103e-01,1.411362086754007761e-01
-5.329444210507813251e-01,-4.610103804243655290e+00,-1.202705292529494763e+00,3.635746061575602095e-01,4.267213533256054570e-01
-8.155771883768275776e-01,3.923247069647661789e+00,-2.310836418460823771e-01,-5.580551306051730887e-01,-9.312344538720219722e-01
-7.758551515918379327e-01,-5.812915770682609562e+00,5.745295907763501297e-01,-6.197961929219157617e-02,-9.135611923242791255e-01
8.366113287358644124e-01,4.248939828847640321e+00,-2.217375799183736729e-01,6.851029110250115295e-01,-5.463307936338523962e-02
1.608117492346407218e+00,-2.873658240184749246e+00,-1.045489446005990253e+00,1.849372899636481549e+00,1.700940699867579786e+00
1.038044169366830749e+00,8.097725203359085189e-01,-1.003275713543030356e+00,4.855212576677225833e-02,1.670436209889737622e+00
-1.188994440829019422e-01,-2.362946969237377459e+00,7.479879107358233803e-01,-1.054871458088386893e+00,-8.715261135344567478e-01
1.322136237774674816e-01,3.871735036430603571e-01,-7.947905159324153423e-01,-4.309750121080674345e-01,-4.124828292717063194e-01
-2.446935889893891325e+00,6.237299713972138671e-02,3.671119318728605641e-01,-1.524138834477408277e+00,-1.002925593264874848e+00
8.603686053970023284e-01,-1.481569285709962935e+00,-8.899266779022725338e-01,-4.181126621723668668e-01,-2.607197969089517287e+00
-2.519547114050061376e-01,7.011247924724698377e-01,1.283940473887973166e+00,3.179089914659977145e-02,-2.092439020280233208e+00
1.260826151451990285e+00,-2.621862697457106872e+00,-1.143680318027699760e+00,-6.961830434865990958e-01,-2.370042759337973148e+00
1.411196458696885592e-01,2.414750466886967484e+00,-1.775707715352004001e+00,-3.573709443570007860e-01,-2.255065112117256021e+00
-2.550643719015200928e-01,-1.250183664880700096e+00,2.059744041207145493e+00,-2.083980894410361606e-01,-1.909254158159383596e-01
-1.783380932467193980e-01,1.838594065139449008e+00,-1.788744112177346635e+00,-2.863676263489224882e-01,1.232931313828480757e+00
-4.074829930016468094e-01,-2.442067024581799917e+00,2.874179260170788730e+00,1.190398449709129780e+00,1.115214683089525094e+00
6.068877191282382455e-01,2.170181091930083905e+00,-3.076140883305294782e+00,7.571044605705568031e-03,8.325702674745492082e-01
-3.446473072929920334e-01,-3.387550611667068168e+00,-3.586483020758601814e-01,-1.061321645649603296e+00,2.000863716415784754e+00
-3.180534244617201634e-02,2.292162238100303728e+00,-1.276902904712825748e+00,1.421914036700827833e+00,1.958007638974412323e+00
-3.272539302557553320e-01,-2.022349467719973592e+00,1.640769642738908463e+00,-5.681629923755253664e-01,6.341870126618514014e-01
-1.804607106724640087e+00,2.398482713617357209e+00,9.096501043116440588e-01,-2.019927743392785580e+00,1.272352751186046071e-01
8.287598670095254472e-02,-2.798519214731672644e+00,1.081276681326020617e+00,7.061527163743340774e-01,2.322188111961438928e+00
-3.652854297837281328e-01,2.876768693037610625e+00,4.861224114928752171e-01,-1.111109008493214922e+00,3.450004513032966180e+00
1.571004783282817341e+00,-1.364788635369932779e+00,4.875738707649761583e-01,3.752705797939203669e-01,3.420484003984764154e+00
-1.181280070439965912e-01,1.490071820025962390e+00,-4.461040625375582991e-01,-1.757257210759160637e+00,2.933057487166510047e+00
1.325731598425835100e+00,-9.895840492856764481e-01,-1.223879107257161536e+00,-1.847775586436813944e+00,1.506943408572207543e+00
9.318303262675980969e-01,1.287777803070598637e+00,2.531790980824288884e-02,-1.276405387558317894e+00,2.556713514220728900e+00
-1.200644384149317373e-01,-2.110822837247016803e+00,-2.264427481547481302e-01,-2.071728322238703068e+00,3.341245735212051926e+00
-1.978759258016108191e+00,2.223132649272940853e+00,-1.887506182243624320e+00,-2.005166631150867129e+00,2.940442841511233141e+00
-1.046260313543439624e+00,-1.441655885962227934e+00,-4.495780051540958500e-01,1.298382223360732279e-01,4.921374362049769857e+00
8.097455223583045480e-01,1.334983093988347802e+00,-7.830828497209841865e-01,4.807483419975220329e-01,3.041626439489929723e+00
-2.289950336977617795e-01,-8.565177136277892789e-01,1.136670908831807436e+00,9.303733673171510343e-01,1.781951001153606828e+00
-1.153842534783756868e+00,6.544266727680484452e-01,-1.208220377201764117e+00,1.615334826054166117e-01,1.791006294501098273e+00
2.629916546617284134e-01,-1.012014029745281540e+00,-3.460879790834693992e+00,1.033300444481107139e+00,4.799483286348560362e-02
1.453591055752174288e+00,9.745316184338816967e-01,7.571240010406468102e-01,-1.332237708610328197e-01,1.024154352502823384e+00
-5.235380552026471651e-02,4.043481892021671964e-02,-7.080347610245383283e-01,-4.738739371947791601e-01,2.356253202806561475e+00
-2.215862808268200812e+00,1.640894536145212634e-01,1.098304916357336181e+00,2.678340123052751043e+00,2.782693879988122454e+00
1.538400659699143969e+00,-2.102709458321330604e+00,4.072608719579424164e-01,1.468949284389402976e+00,3.100168601188653561e+00
-5.170005252663594647e-02,2.627311608452413960e+00,-8.112884371102317971e-01,8.178214879692459194e-01,2.045328132200753934e+00
-1.415844097542201530e+00,-3.136412093061661466e+00,1.971937019170113548e+00,5.203980809253900830e-01,1.055066078513247962e+00
4.140603311419272514e-01,3.988644184963311634e+00,-4.025154356742884909e-01,7.831658328521148293e-01,-4.262582182920904295e-02
5.841276258551969525e-01,-2.966245148089770911e+00,6.148767099052160345e-01,-8.454774029710722116e-01,1.673490382361033202e+00
4.958293428519030543e-01,3.598943852507108243e+00,2.438901642426407168e+00,-1.530779847122596848e+00,3.137453660825297419e+00
2.332600780201284085e-01,-2.464651742845186622e+00,-8.519082688946397752e-01,-2.368997435411352548e+00,2.532174586598984867e+00
-2.155769522193069054e+00,2.671932141709450814e+00,9.135408947561038939e-01,-2.147733811375393542e-01,2.805921760346899330e+00
-1.640122169683037034e+00,-1.479466670360081615e+00,1.246276367021566189e+00,-1.612638514950111679e+00,3.528714792535960321e+00
6.739705029286311433e-01,2.285971229045627773e+00,1.897834693698960407e-01,-3.120692525277751539e+00,4.190826087758019014e+00
9.585788259963091973e-02,-1.710408268419277622e+00,5.195965582324617305e-02,-2.145312754148104073e+00,3.860359172376035097e+00
9.226593253994803678e-01,2.196824280663252082e+00,-2.069732812398615174e+00,-2.029853797971353124e+00,2.026394931064375626e+00
-7.792906110237427519e-01,-2.913973737412410170e+00,4.619587706309176700e-01,-1.184248014990070264e+00,2.831960419934359763e+00
3.394056073623430425e-01,2.627553954362541244e+00,7.439682743427614708e-01,-9.172557180260837439e-01,2.308706406128365529e+00
-1.977888964060149080e-01,-9.769748589093090185e-01,1.680094957858949689e+00,1.076848533483750314e+00,3.393115686968034783e+00
-2.191514517307935339e-01,1.904334340064476550e+00,-4.427030263978241620e-01,1.701718991942285264e+00,2.861853902990851850e+00
1.113258248765483183e+00,-2.326448771903754320e+00,2.362970956706237136e+00,7.110824707531104849e-03,3.763546437002608158e+00
3.712349187816951224e-01,2.422352139028267626e+00,-1.254794324303174502e+00,-6.454623259683549275e-02,3.553798316953975522e+00
6.555767982657033643e-01,-2.326041237999180389e+00,2.933023138541020813e+00,2.415101369562254074e+00,2.605927860531781270e+00
-1.013803387301899450e+00,1.934266215622748142e+00,-2.205998169661360642e+00,1.954789952276513532e+00,3.283270591712876385e+00
-1.319315416697580678e+00,-1.154727879526429968e+00,-2.355265756495527052e-01,1.019662519279891155e+00,2.386164400964426946e+00
-1.533344350499053599e+00,1.214786036310106621e+00,1.176512135998871028e-01,-7.318116493706410264e-01,1.538412299889875712e+00
9.401546078308776755e-01,-3.975479590742632130e+00,1.778334153691356612e+00,1.644793062774295489e+00,8.297507789564165792e-01
4.182395715539143355e-01,3.114246781118635177e+00,9.063861228661391767e-01,8.711537094577076479e-02,-8.564825245071270299e-01
1.335340690164435795e+00,-4.456259661722734577e+00,-9.053135874521882620e-01,2.696001723874793310e+00,-2.329126942159045477e+00
-4.992880480357205775e-01,1.888389589512660116e+00,4.407106066703952441e-01,-2.405904539664953656e-01,-2.407539945772200429e+00
1.070325749538671767e+00,-7.012640817086520650e-01,6.329968574149408278e-01,-5.389469557796989774e-01,-1.854335737369021686e+00
5.536853569416698706e-01,1.989069822901093243e+00,9.532395591352025299e-01,-8.672991254836769359e-01,-2.212193686999210041e+00
-3.625271974986817303e-01,-1.023880850059029513e+00,-2.894973332076894446e-01,1.850612216908380736e+00,-1.373321562523712958e+00
-7.756415520157231569e-01,6.144286039569655244e-01,-4.731943729995121140e-01,2.717319681519373198e+00,-1.633856606416617785e+00
-4.180121859372918358e-01,-4.818897787771324048e-01,1.933444228268977882e-01,-7.332141636626618997e-01,-1.541633076842033656e+00
7.956653877947973408e-01,7.170850253546404707e-01,-1.250771820287938096e+00,-7.511154323048052639e-01,-1.656324745714023328e+00
-1.603245660841787101e+00,4.381142917308186169e-01,2.210494760477604570e-01,-2.510659740873424361e-01,-2.055143240676271965e+00
-3.799456482592555306e-01,6.791333780703658896e-01,-6.161738065394819497e-01,-1.158378217669844279e+00,-4.569279438703945928e-01
-1.810054279337656613e+00,3.967832308965492105e-01,-2.460864759584270978e+00,3.471481624680440303e-01,-1.556864963559631221e+00
-3.270204474802180794e-01,-1.419094055067293692e+00,2.569243949971531382e+00,-1.008322885246814016e-01,-3.183670447974143780e+00
4.963870214251446256e-01,-4.697013386202246732e-01,-4.449189648682339016e-02,2.645270327483760231e-01,-9.424636917904252176e-01
-1.123504780823809224e+00,-1.744738129429579399e-02,6.141444355214261686e-01,-3.273383998926454597e-01,-3.420356708104747012e-01
6.381782990727303817e-01,-1.018929322908381091e-01,-4.761814175410373773e-01,-4.588016846469394894e-02,-1.413379337003677627e-01
-4.072362101798874257e-01,4.726589336616195958e-01,-1.069810754925365481e-01,6.876196921700362674e-01,2.710812590159122237e+00
2.314587305945741413e-01,-6.751366921863949377e-01,-7.986835244166469450e-02,-5.190315588584665241e-01,3.076750715970228534e+00
4.982095628235387874e-01,-6.447412099343219349e-01,-6.674560553400624707e-01,-1.232870737709617748e+00,3.970755681412575733e+00
6.121897523329339341e-01,1.027903440729674545e+00,1.331586246245354044e+00,-9.412924404393201439e-01,2.675010689263810804e+00
-1.336704541286383163e+00,-9.577876539776590814e-01,-1.138549892557654819e-01,2.779568077379843682e-01,2.859615445578800319e+00
5.601543391406698102e-01,1.044214734425106039e+00,8.420392473967914793e-01,1.129042560725244115e+00,3.342266287334020980e+00
4.176321725464286483e-01,-8.762278666923323245e-01,4.403078736296954232e-01,-1.286494786049525718e+00,3.222079149525695740e+00
-5.428414544613272552e-01,1.882545813010490399e+00,-1.419308013766159782e+00,-1.319524539017133513e+00,3.046023764761551789e+00
-1.033710992611730051e+00,-1.294619321791989019e+00,1.398642626129370958e+00,1.604859716216142651e+00,2.004619387691821686e+00
-1.969202160080144037e-01,4.385809395076458728e-01,-8.631736447427114101e-01,-1.278805779920987318e+00,3.678344095603415020e+00
1.733822295737515340e+00,-1.620630092354630403e+00,-2.339094832642553690e-01,-2.173332301497919727e-01,3.645273047066629246e+00
-5.247342828510136448e-01,1.748872082810924322e+00,2.245058000870448822e+00,-4.870462801688154042e-01,2.181566562543976850e+00
-6.634200142732872563e-02,-1.927029913010896323e+00,-1.148560358707606532e+00,3.676419493505562741e-01,2.196966063022629090e+00
-2.465180479250131673e-01,1.229254007862524922e+00,1.073754678358000092e+00,-2.031036125295620831e+00,1.888499100075684556e+00
-1.602892479574852258e+00,-1.430058495505310612e+00,-2.165903147180307797e-01,4.749423046670731008e-01,1.971680291053744538e+00
2.777771398181969609e-01,3.107069508979715788e+00,2.324360630028819708e-02,9.522770113265729419e-01,9.329086856099939595e-01
-7.043618718778676957e-03,-3.672845977459048061e+00,-1.017244741851370593e+00,-2.014143665302748354e-01,-6.227450906417896226e-01
-7.577046148238365531e-01,2.204915505811163356e+00,-8.054063867609712046e-02,-1.388043237622047288e+00,-2.385171434645262600e+00
-1.121991869972191580e+00,-4.017452934832791200e+00,-3.947554476377178045e-01,3.968609905657280446e-01,-2.093586604026124842e+00
-1.755253272681058352e+00,9.733698920070574800e-01,-3.739820876825368234e-01,1.459239735966680440e+00,-1.779870970954603226e+00
-1.467083564499505499e+00,-3.112218230578089440e+00,2.209882819198685233e-01,1.148533638643608024e+00,-3.378347480934847713e+00
-6.681723147755883607e-01,2.988350210502696225e+00,-2.615569848212864756e-01,-7.618315478708361788e-01,-3.050412009001048474e+00
-2.344924437861392597e-01,-4.872759160426621605e+00,-2.774933038527248375e+00,-8.627571967865566016e-01,-1.645625999284405561e+00
-8.349484095234225300e-01,2.178013947083810908e+00,-2.339206401969140536e-01,-1.137993690024349469e+00,-7.691798295973952815e-01
-1.224392067160404857e-01,-2.783829038908004705e+00,1.460587690631769187e+00,1.014602481648230414e+00,-2.544904188099197828e+00
-1.396028854738961655e+00,1.481132513247660265e+00,-4.528930303004132241e-01,1.157725407015782471e-01,-2.076030280274325346e+00
2.314728259989024539e-01,-1.017197476892403252e+00,6.949559427001228418e-01,2.690973133629317449e-01,-1.586096977112032125e+00
5.836127990588676484e-01,2.243880982583774220e+00,-5.275907545474131100e-01,-5.833478398494473804e-01,-1.967779484251425348e+00
-6.548671167868332921e-01,-3.016657007901199172e+00,-6.190241850501971843e-01,-7.982866330755069573e-01,-1.994669224248899253e+00
6.810871131354927499e-01,2.795230999098517799e+00,-4.997232835552904984e-01,-4.948521002170575556e-01,-1.938554467686274929e+00
-8.286276163642838366e-01,-7.141681286218124480e-01,1.775917518680453666e+00,-2.669903270263880857e-01,-3.672640339624638983e+00
6.299179286431974556e-02,-5.595851599868386650e-01,-6.456000921452446084e-01,-8.127542556935687945e-02,-1.527568245083545051e+00
1.671422977232374096e-01,4.862132407312783067e-01,4.541679912956873011e-01,-1.090540571794509139e+00,-1.734059975147445254e+00
-1.368833299156401617e+00,-9.480965449824496627e-01,1.511751250879649344e+00,-2.419935806678002732e-01,-3.168378581360838275e+00
9.390426290705751189e-01,1.833583432918498568e+00,-4.119253022441414780e-01,-5.431866298257427284e-01,-2.138314212529095926e+00
3.449171884049428982e-01,-1.850697556646227149e+00,-1.192117185792524348e+00,-6.990902431034030640e-01,-1.872124422301733038e+00
5.057708565968499492e-01,2.603532375435983592e+00,1.046516265628558262e+00,5.991585219478189339e-01,-1.210902761292162122e+00
-2.698454602385788603e-01,-2.807594270048132667e+00,1.410157582552288291e+00,4.224935812647786504e-01,-1.344168816577694603e+00
-1.800951494950820964e+00,2.566897014305410618e+00,-1.204314966046534874e+00,-6.311445696306382525e-01,-3.749414729258215839e-01
9.349789937500930792e-01,-2.901750142801086341e+00,-1.738614839231956144e-01,1.818358792842728278e+00,3.691830601964084524e-01
6.975499865230113672e-01,2.766489940417715232e+00,-9.201172279162339596e-01,1.223235739655269771e+00,-1.556139124474857360e-01
-7.459930501269944614e-01,-1.388056674621022779e+00,2.156567322789001984e-01,8.723393098240217469e-01,9.687763238437240298e-01
-1.897268024652451368e+00,5.903488711534073952e-01,7.124374409901033101e-01,1.975231900129497675e-01,4.614079264349690290e-01
1.299544437043562928e+00,-8.009715900802645283e-01,7.214673306559468702e-02,2.565530106256520004e-01,1.348757720592937304e+00
-7.051323917112939377e-01,1.506891161367469145e+00,4.726427738113878063e-01,2.258524631762633961e-01,1.436789901331191111e+00
3.869469221411929449e-02,-8.805252933252816216e-01,-1.019464463348496025e-01,-1.490105835814605095e+00,3.878088272339348386e-01
1.123671488179003974e+00,9.632705478721650394e-01,3.656849624399508003e-01,-2.250007009655629719e+00,-1.210961131208588171e+00
1.378078584812812091e+00,-2.021264886864925003e+00,-1.363367729188878830e+00,9.626000549179732912e-01,-9.666948998158795270e-01
9.882176375038136396e-01,4.214279148563114141e+00,-8.993992828017977059e-02,-5.233269189598577231e-01,-2.783330971187630842e-01
1.305043071047442549e+00,-1.608118085615779957e+00,1.256684954534375231e+00,4.748010039791568104e-01,-1.678582183896147439e+00
-2.970134450760116285e-01,1.425688635809991611e+00,-8.852677132015858152e-01,3.742344891750684077e-01,-1.936825384610473266e+00
-1.468631546423274266e-02,-9.399576110583712785e-01,-1.062390414099001923e+00,-1.495983121166172714e+00,-9.760288691839991149e-01
-1.363264596496336578e+00,8.012589496630279084e-01,1.484970014368403923e+00,8.811088245726339530e-01,-1.156910360359871826e+00
1.362220334320080883e-01,-1.487777408681271174e+00,1.272140179852074615e+00,1.689091200650981284e+00,-8.618100638128179947e-01
4.639932609486481785e-01,2.272990316458037618e+00,-1.988672953777067764e+00,8.876581930178895075e-02,-4.805282700921660322e-01
-2.225056976166555067e+00,-4.028954123931113074e+00,9.908117516239167699e-01,-8.238273791932161361e-01,1.515616168675466002e-01
-4.356369462357180256e-01,4.671768821900547763e+00,1.020947801070340999e+00,2.360028544572059794e-02,-1.118987434004548920e+00
7.303596614897235328e-01,-5.129552296866221717e+00,7.409465444333730444e-01,-5.132866832633792981e-02,-2.159073950098876482e-01
1.061625275235155819e+00,3.769071642115461973e+00,-3.523314313345574655e-01,7.866395104421233242e-01,2.588335412187884321e-01
-5.465045673188682063e-01,-3.392428907551361839e+00,-8.666132184148036544e-01,1.349506737456769523e+00,-1.040534253455024594e+00
1.878358204545949262e+00,2.804768437037903350e+00,1.415642108533051946e+00,-8.882580423569723660e-01,-2.288270518220645755e+00
2.051128100956154388e-01,-1.323378408233577108e+00,-9.032990671639573588e-01,7.423647839263691761e-01,-1.940612757934510935e+00
1.241873431359965974e+00,1.318612833158174569e+00,1.034357265825495809e+00,1.554874981039031212e+00,-7.173342704303311557e-01
8.560090199044007031e-01,-4.975381304450181563e-01,5.918224501907836110e-01,1.271064173635831240e+00,-5.342543936590363751e-01
9.319725376442528075e-01,-6.007070531493163834e-01,2.602090507361348726e-01,1.266549369286722460e-01,-4.335987457561122915e-01
1.052717338954236581e-01,9.454724160247416354e-01,-2.251506728904232979e+00,-8.015801244162993333e-01,-5.955662576383666806e-01
1.275487543301133897e+00,-1.950391331813992268e+00,-1.424851309119813614e+00,-3.485740624991092163e-01,7.749089927548389323e-01
-2.275316774817515431e-01,1.058727098167592029e+00,-1.820959618907790900e-01,6.653586072724265721e-01,1.570980528165487833e+00
-1.015097062668045780e+00,-3.191581212995541428e+00,2.171935678253562596e-01,1.146080891884294628e+00,2.399434766648034234e+00
1.839606391678324737e+00,1.723354322910528591e+00,1.616728313921383109e-01,-1.125583019980889721e-01,3.571769987499834542e+00
-3.403833837182906330e-01,-1.779903536277250842e+00,3.229588032822567900e-01,6.185421030349693705e-01,4.578140296821324284e+00
-6.219080914141286165e-01,4.796392561414971389e+00,6.868077093767994690e-01,-2.013787487429355982e-01,5.183185254054053281e+00
-5.541546765075958808e-02,-4.058131581483059414e+00,-1.775649817249121298e+00,-8.100242572087797133e-02,4.922071089397805466e+00
3.268929001504430332e-01,3.133697339595980846e+00,-6.817989859129810482e-01,-8.169240599399431035e-01,6.163239732419198980e+00
8.136880761954925489e-01,-4.614290214925386380e+00,7.653714180917591259e-01,-3.101023718870677959e-01,6.492108489700607166e+00
-2.189072152726361797e-01,4.580942900740463841e+00,-2.182567135516691348e+00,6.567662280136395969e-01,4.298361465832068795e+00
6.331772168940659196e-01,-4.132821367481860797e+00,-2.227594362644663706e-01,6.877486215449297724e-01,4.298678256513485785e+00
-2.304070270847274893e-01,3.614779217609513040e+00,9.014689261407777821e-01,9.084987603174891069e-01,3.619756867155480951e+00
-7.236947818147811962e-01,-4.279488407413737150e+00,-7.185353706261665696e-01,-1.214121582265907939e+00,2.609561687616839265e+00
4.707546575253205856e-01,5.585992629086467431e+00,8.875741247650259513e-01,-5.070946591274205772e-02,2.658276273470190354e+00
-1.191619158639412035e+00,-4.883579360342829467e+00,-6.416210375305566593e-01,9.980111794496616673e-01,1.120517359385938549e+00
-7.119026236633568816e-01,4.720319087201240826e+00,3.440814422288123176e-01,-3.815784200911913615e-01,-1.381326717467052934e-01
-1.153763161597391784e+00,-3.628312086424104077e+00,-2.766868477785697777e-01,9.754263702841196038e-01,-8.486769425547964207e-01
1.583719921307885858e+00,3.332437156737959150e+00,-3.367141697139441336e-01,3.748139466325742797e-01,-1.254654142585305276e+00
-1.005593393652506107e+00,-3.305860049242803189e+00,1.471961659608638506e-01,-1.539528750170015448e+00,-1.591767679007231484e+00
-1.354172973566914573e+00,2.630847541510295873e+00,1.290075411869507693e+00,-2.818733890056143165e-01,-3.159352996362740029e+00
2.739526688728645132e-01,-8.459233981284208781e-02,-7.920139928232838855e-01,-4.953236682670758562e-01,-2.412974266501310971e+00
1.863269224375168509e+00,-5.503074962888843125e-01,8.588991053852594870e-01,-3.002489258729397203e-01,-1.983449604290048462e+00
1.066377559500099936e+00,4.340852389484031737e-01,8.194515057414981651e-01,1.407473934019712880e+00,-6.191659382299221637e-01
-3.509579577151319962e-01,8.323151358343638950e-01,-5.482986151667559316e-01,1.953774125493031200e+00,-1.615656820125932480e-02
-7.565924765157029386e-01,-1.134300753964149644e+00,-7.970672678521124599e-01,-1.064724800867759225e+00,-1.218608211916102801e+00
1.936026810182695845e+00,-2.952754989151271658e-01,1.909250719839842070e+00,-2.184766801413768889e-01,-3.940996524633334497e-01
1.923233662976401970e+00,4.276736821282943191e-01,-7.855112494528959655e-01,-8.112319185942754585e-01,3.445949604754843243e-01
-1.314388797410869225e+00,1.467847484831751870e-01,-1.643941429568690271e+00,-6.546186236329247787e-01,1.844863291101674019e+00
-4.944642079630997000e-01,1.027229584828736053e+00,-7.224829552882860995e-01,8.664141131760019210e-01,1.898497453782719058e+00
3.450108631546914273e-01,-8.901572152731340726e-02,3.092579024621374129e-01,1.221969299348248938e-01,3.396889043714410583e+00
3.315568214275179115e-01,-1.047446345940550749e+00,-2.641256254016140503e-01,-3.043447606487725832e-01,3.468544082507569737e+00
1.941446486528444759e-01,1.710734068093439308e+00,5.474155471578016074e-01,1.005433925681838314e+00,1.002079406924738958e+00
1.431836984918259503e+00,-1.069583552090264345e+00,5.879193842791219371e-02,-1.622499334873885868e+00,1.906800455246855375e-01
6.778255866389407691e-01,1.942710524151144647e+00,-8.722235962915633189e-01,5.043100643752272960e-01,-9.640872457305975640e-01
-1.946791629840846527e+00,-6.240820213230775515e-01,-3.870372566738096154e-01,-2.339959152173133050e-01,-2.084127621164686861e+00
9.977856111769159986e-01,-4.432574269967876068e-01,7.145967502643856273e-01,1.416559610892857313e+00,-2.237565938332196414e+00
